,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
148,p-val,0.002187036511970848,0.004538585930269591,0.04553757222000429,100,0,0,0,1000,1514058593
149,p-val,0.003868551828718246,0.00047327093594987996,0.0031389314579988187,100,0,0,0,1000,987229037
150,p-val,0.0056340482124946295,0.006112458416990897,1.3635214770597055e-06,100,0,0,0,1000,432725415
151,p-val,0.0005880364140446794,0.009395605595633077,0.007281000158050095,100,0,0,0,1000,1591096261
152,p-val,0.0005170211530268774,8.555610034162623e-06,0.00016797873810487697,100,0,0,0,1000,264695457
153,p-val,0.01864252131682766,0.006982579756359032,0.000785479001037744,100,0,0,0,1000,1042393695
154,p-val,0.011306259720196117,0.0071638297839116405,0.0005714061696768301,100,0,0,0,1000,729062470
155,p-val,0.007406936797884696,0.0788214676372707,0.002826786603667345,100,0,0,0,1000,1017936139
156,p-val,0.002685771877395693,0.011102597870245742,0.012384666713878102,100,0,0,0,1000,1846930476
157,p-val,0.007267635335020018,0.022939029721566136,1.703475363572508e-05,100,0,0,0,1000,373277956
158,p-val,0.00471641249440902,0.00013657482397028654,0.022059150135815057,100,0,0,0,1000,2017905715
159,p-val,0.0018708303901681387,0.04094285726211479,0.0061711481618468116,100,0,0,0,1000,1202071144
160,p-val,0.01034210225467122,0.004097555244276006,0.0004023280386500729,100,0,0,0,1000,1778608981
161,p-val,0.003407703036135773,0.0015211877121905956,0.010189653936388586,100,0,0,0,1000,17804671
162,p-val,0.01104164683780751,0.028230929369382245,0.0003186134717373471,100,0,0,0,1000,572750107
163,p-val,0.007680612885646316,0.0032488989141651573,0.0032182515309935556,100,0,0,0,1000,207565000
164,p-val,0.012487665417189207,0.004148893105137683,0.00021099450455098773,100,0,0,0,1000,1306816430
165,p-val,0.003353895010840964,0.0033480063705850992,0.03001839561512015,100,0,0,0,1000,901143153
