,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
148,0.499,0.004538585930269593,0.004538585930269593,0.04553757222000429,100,0,0,0,1000,1514058593
149,0.84,0.00047327093594987996,0.00047327093594987996,0.0031389314579988187,100,0,0,0,1000,987229037
150,0.446,0.0061124584169909,0.0061124584169909,1.3635214770597055e-06,100,0,0,0,1000,432725415
151,0.327,0.009395605595633077,0.009395605595633077,0.007281000158050092,100,0,0,0,1000,1591096261
152,0.972,8.555610034162625e-06,8.555610034162625e-06,0.00016797873810487697,100,0,0,0,1000,264695457
153,0.423,0.006982579756359032,0.006982579756359032,0.000785479001037744,100,0,0,0,1000,1042393695
154,0.394,0.0071638297839116405,0.0071638297839116405,0.0005714061696768301,100,0,0,0,1000,729062470
155,0.006,0.0788214676372707,0.0788214676372707,0.0028267866036673452,100,0,0,0,1000,1017936139
156,0.278,0.011102597870245742,0.011102597870245742,0.012384666713878102,100,0,0,0,1000,1846930476
157,0.125,0.022939029721566136,0.022939029721566136,1.703475363572508e-05,100,0,0,0,1000,373277956
158,0.898,0.0001365748239702865,0.0001365748239702865,0.022059150135815046,100,0,0,0,1000,2017905715
159,0.046,0.04094285726211479,0.04094285726211479,0.0061711481618468116,100,0,0,0,1000,1202071144
160,0.529,0.0040975552442760075,0.0040975552442760075,0.0004023280386500729,100,0,0,0,1000,1778608981
161,0.702,0.0015211877121905956,0.0015211877121905956,0.010189653936388585,100,0,0,0,1000,17804671
162,0.096,0.028230929369382245,0.028230929369382245,0.0003186134717373471,100,0,0,0,1000,572750107
163,0.571,0.0032488989141651564,0.0032488989141651564,0.0032182515309935556,100,0,0,0,1000,207565000
164,0.516,0.004148893105137683,0.004148893105137683,0.00021099450455098773,100,0,0,0,1000,1306816430
165,0.548,0.0033480063705850992,0.0033480063705850992,0.03001839561512015,100,0,0,0,1000,901143153
166,0.157,0.021022275832205478,0.021022275832205478,0.01095683385765569,100,0,0,0,1000,1806904980
167,0.998,2.6010247004483496e-08,2.6010247004483496e-08,0.0022782043774915457,100,0,0,0,1000,1821178177
168,0.242,0.013104300822685681,0.013104300822685681,0.0004103012171211591,100,0,0,0,1000,1654157772
169,0.456,0.005538311697796224,0.005538311697796224,0.01707278247671626,100,0,0,0,1000,160858905
170,0.523,0.004842251612426433,0.004842251612426433,0.019022303220028895,100,0,0,0,1000,1320129680
171,0.27,0.012357081350692604,0.012357081350692604,0.006001008851007008,100,0,0,0,1000,1128253970
172,0.638,0.002420136510782387,0.002420136510782387,3.673960166930523e-05,100,0,0,0,1000,1403243158
173,0.327,0.010308424914237151,0.010308424914237151,0.013622712509072045,100,0,0,0,1000,123756764
174,0.591,0.0028356956709187776,0.0028356956709187776,0.001864426955106914,100,0,0,0,1000,2100794139
175,0.645,0.002476687789080519,0.002476687789080519,0.002198421849246052,100,0,0,0,1000,409471048
176,0.421,0.00647999760472762,0.00647999760472762,0.001112024579662387,100,0,0,0,1000,834406432
177,0.798,0.0006626856108731944,0.0006626856108731944,0.00036392561158563903,100,0,0,0,1000,417687536
178,0.869,0.00027656011843156763,0.00027656011843156763,0.01428907805292813,100,0,0,0,1000,1290239217
179,0.211,0.01687827332592092,0.01687827332592092,0.0002044919844957883,100,0,0,0,1000,1616085243
180,0.638,0.0022934420484108293,0.0022934420484108293,0.005782339073745562,100,0,0,0,1000,47259107
181,0.089,0.02673271218316617,0.02673271218316617,5.613699719335317e-07,100,0,0,0,1000,914447942
182,0.04,0.041830965777935464,0.041830965777935464,0.01824701066617672,100,0,0,0,1000,1871798527
183,0.465,0.005751454016389121,0.005751454016389121,0.0006755159590263202,100,0,0,0,1000,168628923
184,0.6,0.0025551251870711525,0.0025551251870711525,0.00029190138801777195,100,0,0,0,1000,1388926771
185,0.07,0.03571065725384203,0.03571065725384203,0.022900402241228735,100,0,0,0,1000,760812298
186,0.467,0.0052355307520282465,0.0052355307520282465,0.0023143770332652155,100,0,0,0,1000,1931678383
187,0.621,0.0024962337969214677,0.0024962337969214677,0.0019644279593391324,100,0,0,0,1000,672815658
188,0.121,0.02242936467850186,0.02242936467850186,0.0001348576906595974,100,0,0,0,1000,1235241491
189,0.512,0.0042900480362648725,0.0042900480362648725,0.0007012994701721452,100,0,0,0,1000,298894897
190,0.87,0.00022578157097463922,0.00022578157097463922,0.007976526190867054,100,0,0,0,1000,2055613399
191,0.426,0.007102858664631755,0.007102858664631755,0.0002978096448455019,100,0,0,0,1000,1279573029
192,0.831,0.0003945456981432033,0.0003945456981432033,0.024664662719144387,100,0,0,0,1000,418240104
193,0.581,0.0031963290647149777,0.0031963290647149777,9.110022712307117e-05,100,0,0,0,1000,993845577
194,0.466,0.005840696470605707,0.005840696470605707,0.01977675337685105,100,0,0,0,1000,391434283
195,0.854,0.0003532676410311074,0.0003532676410311074,0.0006639678523903863,100,0,0,0,1000,1214915002
196,0.532,0.00437573089799984,0.00437573089799984,0.014363192058570251,100,0,0,0,1000,1943521344
