,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
119,0.218,0.014482291369122824,4.4666834059237104e-05,0.014744465778413022,100,,0,0,1000,1384953418,0.0
120,0.073,0.0013027975459263264,0.0010065979587071672,0.032189854868577276,100,,0,0,1000,470824762,0.0
121,0.186,0.0011323317390541376,0.0013893445419376205,0.019423651833188643,100,,0,0,1000,528486959,0.0
122,0.142,0.0011867965349223741,0.00030677175719284744,0.020655898463931146,100,,0,0,1000,185433238,0.0
123,0.354,0.0005901574951404642,0.036423444321640464,0.008853955190687525,100,,0,0,1000,1530812528,0.0
124,0.301,0.007598785288308152,0.02116985621889378,0.010634259894706117,100,,0,0,1000,647861397,0.0
125,0.82,0.000362195900955653,0.04825143382740027,0.0004659169393599253,100,,0,0,1000,563383994,0.0
126,0.244,0.0006037943375380994,0.005013313192321345,0.01417540451016996,100,,0,0,1000,1179513918,0.0
127,0.364,0.0060143146433822015,0.0024918754743621374,0.0093718923399576,100,,0,0,1000,781409813,0.0
128,0.625,0.0013376553980308792,0.02990021088039796,0.0025018400586755384,100,,0,0,1000,244280760,0.0
129,0.268,0.04067961313640733,0.0014597284280722933,0.01213959124043458,100,,0,0,1000,1149967382,0.0
130,0.973,0.0025537834096437395,0.0024383769899077867,3.177981126100946e-05,100,,0,0,1000,1027204489,0.0
131,0.196,0.013688944630976474,0.005555874268628025,0.017856910092611995,100,,0,0,1000,1858402418,0.0
132,0.099,0.02015186223275256,0.010812082095329356,0.02829019436448549,100,,0,0,1000,1713922561,0.0
133,0.006,0.021534487417634307,6.847044534719071e-05,0.0713849741280262,100,,0,0,1000,1192757155,0.0
134,0.343,0.0029752093312059857,0.009464836936097898,0.00939775258465519,100,,0,0,1000,1524823068,0.0
135,0.852,0.01582214064618015,0.0011769022467345014,0.00044223128584835845,100,,0,0,1000,1513983115,0.0
136,0.928,0.000631862307228892,0.013492262826899637,7.714346039433931e-05,100,,0,0,1000,28269538,0.0
137,0.205,0.010965589770859707,5.583315301427305e-06,0.015155614893886758,100,,0,0,1000,1996779031,0.0
138,0.151,0.0017245526110832854,0.008663455790192343,0.02069769714528413,100,,0,0,1000,2063599293,0.0
139,0.924,0.013646445364001614,0.0012354812243308144,9.915822608009013e-05,100,,0,0,1000,1990083466,0.0
140,0.332,0.005188263126448378,0.005178799692674985,0.010094316203577371,100,,0,0,1000,661943137,0.0
141,0.536,0.007861609743964215,0.00019274656171663906,0.003619932063685658,100,,0,0,1000,1403562992,0.0
142,0.033,0.04075152700917806,0.003603577477380049,0.041950041675341006,100,,0,0,1000,363122471,0.0
143,0.538,0.04332925627204409,0.01813855191429259,0.004267932892561879,100,,0,0,1000,491222027,0.0
144,0.366,0.004147738404957857,0.0018890335897325805,0.008084156463408848,100,,0,0,1000,432298836,0.0
145,0.716,0.0008117402428119425,0.017211007515217536,0.0012410902674295343,100,,0,0,1000,1304709030,0.0
146,0.403,0.005972805002804615,3.362240754756218e-05,0.0072259797043494525,100,,0,0,1000,1467770045,0.0
147,0.208,0.008399902494650502,0.007487310585771234,0.016830177621012885,100,,0,0,1000,1549830519,0.0
148,0.019,6.38325109468818e-05,0.003104809064946812,0.052039616915126534,100,,0,0,1000,1514058593,0.0
149,0.534,0.0016094958361190237,3.7559193225344956e-05,0.0038570857047382757,100,,0,0,1000,987229037,0.0
150,0.961,0.014853847077670346,0.03508368100069592,1.597429079927017e-05,100,,0,0,1000,432725415,0.0
151,0.857,0.00019849696666962569,0.011243060948926686,0.0003670118579451643,100,,0,0,1000,1591096261,0.0
152,0.326,0.012351283174068417,0.001010150325528647,0.008407936779085553,100,,0,0,1000,264695457,0.0
153,0.963,9.130264741419314e-05,0.0011281053109261086,2.065874807131484e-05,100,,0,0,1000,1042393695,0.0
154,0.603,0.013333363130116793,6.796419264432085e-05,0.00273598996037747,100,,0,0,1000,729062470,0.0
155,0.078,0.002934515649080871,0.028794364049894106,0.029796066538772033,100,,0,0,1000,1017936139,0.0
156,0.188,0.004171721477155277,0.005525774988737964,0.018031959175707976,100,,0,0,1000,1846930476,0.0
157,0.235,0.0169576506088156,0.00625263574646584,0.014391443366601787,100,,0,0,1000,373277956,0.0
158,0.178,0.003566139573275784,0.0037539736887952646,0.017004489344704898,100,,0,0,1000,2017905715,0.0
159,0.912,0.00022710378672996523,0.092513213253972,0.00015060476248926214,100,,0,0,1000,1202071144,0.0
160,0.774,2.3007572180766545e-08,0.004266807765138769,0.0009773764986845826,100,,0,0,1000,1778608981,0.0
161,0.272,0.0033987668904603696,0.0005890195945658094,0.012551755379129215,100,,0,0,1000,17804671,0.0
162,0.757,0.006456716262367657,0.02031974501496636,0.0008843547662248216,100,,0,0,1000,572750107,0.0
163,0.606,0.0019819179471368686,0.0025560313464970674,0.002745111871615555,100,,0,0,1000,207565000,0.0
164,0.859,0.00020117918998874273,0.03296465203512999,0.00029197617551619186,100,,0,0,1000,1306816430,0.0
165,0.044,0.0022907975871444552,0.0026373983216548824,0.04081702716486044,100,,0,0,1000,901143153,0.0
166,0.198,0.02570894766425369,0.01733356759911464,0.017434928432378996,100,,0,0,1000,1806904980,0.0
167,0.741,0.006956926837804689,0.006707176254127201,0.0010109088364455418,100,,0,0,1000,1821178177,0.0
168,0.564,0.0023610246549177205,0.000362209296283833,0.0031173870433165913,100,,0,0,1000,1654157772,0.0
169,0.985,0.0026024381899469873,0.00020890153910901876,1.0515630033140832e-05,100,,0,0,1000,160858905,0.0
170,0.033,0.023171035668021034,0.0005782453531220089,0.043048278690063536,100,,0,0,1000,1320129680,0.0
171,0.56,0.0379139554573823,0.0026077404346849242,0.0036570051474773143,100,,0,0,1000,1128253970,0.0
172,0.608,0.005166419176628301,0.00816329939236593,0.0027104508147310197,100,,0,0,1000,1403243158,0.0
173,0.167,0.03001119399261265,0.011951428512287698,0.019555945023563955,100,,0,0,1000,123756764,0.0
174,0.871,0.02097162100358607,0.01374752198524909,0.00032670498334782974,100,,0,0,1000,2100794139,0.0
175,0.736,0.0003291738307242831,0.0033651001183608864,0.0013130447960611913,100,,0,0,1000,409471048,0.0
176,0.751,0.009440210737943877,0.0007761512880932742,0.00102676373894396,100,,0,0,1000,834406432,0.0
177,0.835,0.030379302103945904,0.003251475490581912,0.0004546379159076161,100,,0,0,1000,417687536,0.0
178,0.128,2.474381250783253e-06,0.008015023426138135,0.023255818854442323,100,,0,0,1000,1290239217,0.0
179,0.907,0.040003409997954154,0.0008351339511530886,0.00016294690982186286,100,,0,0,1000,1616085243,0.0
180,0.466,0.011667311409106595,0.00014913784814674091,0.0052681321139951024,100,,0,0,1000,47259107,0.0
181,0.482,0.0023805427461087714,0.0033328957059890474,0.004808596291302569,100,,0,0,1000,914447942,0.0
182,0.241,0.006205921668651304,0.03488739755757553,0.013756337102932906,100,,0,0,1000,1871798527,0.0
183,0.969,0.016503699084793433,2.0257375500709607e-05,1.4525329617856825e-05,100,,0,0,1000,168628923,0.0
184,0.57,0.0013433674257000705,0.0021768731567928246,0.003012127364854597,100,,0,0,1000,1388926771,0.0
185,0.124,0.010010965042670072,0.0029199657018779135,0.02444418300702226,100,,0,0,1000,760812298,0.0
186,0.933,0.0039778803585940326,0.005580647057805366,9.350688299516e-05,100,,0,0,1000,1931678383,0.0
187,0.961,3.1404411080515615e-06,0.005747454822509046,3.541837033365343e-05,100,,0,0,1000,672815658,0.0
188,0.787,0.00020406182311305532,0.00010645320933178049,0.0007252762419622924,100,,0,0,1000,1235241491,0.0
189,0.608,0.0022564609623412224,0.0004210227371358455,0.0027210728086434666,100,,0,0,1000,298894897,0.0
190,0.651,0.02164080578684313,0.004260519352984771,0.002307520607935626,100,,0,0,1000,2055613399,0.0
191,0.851,0.010670776897543921,0.014153305853067288,0.0003824909122547866,100,,0,0,1000,1279573029,0.0
192,0.378,0.0035052034397249354,0.0013397024952918057,0.00848899970378976,100,,0,0,1000,418240104,0.0
193,0.698,0.020270289400105113,0.02200079793380605,0.0016266683141698125,100,,0,0,1000,993845577,0.0
194,0.481,0.03951743384547801,0.0064558920807555875,0.005451167267429536,100,,0,0,1000,391434283,0.0
195,0.393,0.0015814634757982393,0.005214873593380465,0.007597230827037348,100,,0,0,1000,1214915002,0.0
196,0.197,0.06930139293284543,0.011082198365447327,0.017041129800202708,100,,0,0,1000,1943521344,0.0
197,0.836,0.0053639821299722446,0.002574540619803223,0.0003893604275265111,100,,0,0,1000,687299420,0.0
198,0.544,0.0024425266359068276,0.0019406215506413416,0.0033830736139722874,100,,0,0,1000,1356741974,0.0
199,0.829,0.00037679794919742715,0.0002354795742190996,0.000573701807631277,100,,0,0,1000,2141942839,0.0
200,0.186,5.312946178559486e-06,0.0006404723391815192,0.003115704570014969,500,,0,0,1000,1987094495,0.0
201,0.865,0.00014491332107613442,0.00016805611337589177,5.4506213891113435e-05,500,,0,0,1000,678307382,0.0
202,0.208,0.00014110773042519398,0.004192506615857239,0.0030898020367856696,500,,0,0,1000,13467750,0.0
203,0.211,9.597448145803877e-05,0.0004177166956755851,0.003297812654214137,500,,0,0,1000,1492181559,0.0
204,0.786,0.0024937860232089326,0.00044892306780075497,0.0001241959456159736,500,,0,0,1000,1962174692,0.0
205,0.273,5.350113720381522e-06,0.0003058175683617881,0.002454994353600699,500,,0,0,1000,1537561946,0.0
206,0.364,0.006230161943751589,0.002766468231982566,0.0015767906291575024,500,,0,0,1000,969950582,0.0
207,0.222,1.3666600726658373e-06,0.002314557981910048,0.002829070663938945,500,,0,0,1000,112975195,0.0
208,0.092,0.0012037206053088223,0.0004114855985839494,0.005710959815651695,500,,0,0,1000,2030309312,0.0
209,0.578,0.0023898865168235917,0.0008369331074264963,0.0005960299949778751,500,,0,0,1000,125548542,0.0
210,0.862,0.00035676437479303935,0.000624973563029374,7.1308941544277e-05,500,,0,0,1000,243813787,0.0
211,0.152,0.0005034694566966591,0.0024048283515065716,0.0037015745387246023,500,,0,0,1000,477234878,0.0
212,0.213,0.0024167993981406566,0.00028499306994667073,0.0029265379506795974,500,,0,0,1000,1652019617,0.0
213,0.249,0.0003743656327843681,0.0013445303020405142,0.002680675136954001,500,,0,0,1000,1725043488,0.0
214,0.538,0.00010257907100907904,0.0006407016604564886,0.0007809178299084212,500,,0,0,1000,799058926,0.0
215,0.012,0.0016600693286198398,0.0033935568337034594,0.012819712464362297,500,,0,0,1000,1736056610,0.0
216,0.652,0.0002951624610760817,0.012865732080300285,0.0004166499885145713,500,,0,0,1000,1157098618,0.0
217,0.968,0.00586241326812631,0.0014270016504034366,4.356758464224877e-06,500,,0,0,1000,410387912,0.0
218,0.783,8.643607633762596e-05,1.5743028716097562e-05,0.00015849955821747652,500,,0,0,1000,1478705244,0.0
219,0.754,0.003321607996991216,3.1359929553165244e-07,0.000179377119451746,500,,0,0,1000,1068938667,0.0
220,0.606,0.0021905201913502426,0.00017090744005532343,0.0005180648144780482,500,,0,0,1000,2016747450,0.0
221,0.431,8.683882483384586e-05,0.0008824031793108755,0.0012496832163508638,500,,0,0,1000,1040501257,0.0
222,0.198,5.171840152395912e-05,0.0021349054130793688,0.0032068272442939806,500,,0,0,1000,565550551,0.0
223,0.751,0.00024831530237301447,0.022658256203344718,0.00017875602637363352,500,,0,0,1000,1139690804,0.0
224,0.195,1.5648711326754494e-08,0.0032984892595058213,0.003418987119291687,500,,0,0,1000,627156227,0.0
225,0.986,0.0029550524507893083,0.0012124833958645498,7.629330026685746e-07,500,,0,0,1000,316074790,0.0
226,0.667,0.0023294630818919693,0.0032883318133170025,0.00035042565403478636,500,,0,0,1000,1471331399,0.0
227,0.588,0.0027918227871882584,0.00011436596135139254,0.0005794129526484073,500,,0,0,1000,2086486974,0.0
228,0.431,0.0007986828794256384,0.0005151340536336813,0.0013145299285163205,500,,0,0,1000,472091933,0.0
229,0.76,0.00010425075014663943,6.99632180833909e-06,0.00020120070197190366,500,,0,0,1000,155353731,0.0
230,0.635,0.0017641679991254877,0.0047129958482357015,0.000459284720996346,500,,0,0,1000,483564986,0.0
231,0.685,0.0022827860463074945,0.0005027969971534985,0.0003039934083240174,500,,0,0,1000,817451988,0.0
232,0.313,0.0003228943828816888,0.005425617712172759,0.0020279758728756632,500,,0,0,1000,867151058,0.0
233,0.63,0.0006185593691832025,0.005783739203224725,0.0005012468007061113,500,,0,0,1000,1468069384,0.0
234,0.414,0.0011317686314264996,0.0009657522575157174,0.001406113051320598,500,,0,0,1000,251087621,0.0
235,0.35,0.0004939045911388495,0.0008507042559808831,0.0016004547707348363,500,,0,0,1000,1182526639,0.0
236,0.539,0.002005696248163491,0.0014512857474870966,0.0007047307326639894,500,,0,0,1000,695477852,0.0
237,0.854,0.0025443270572819143,0.0028118418181627414,8.185614272616584e-05,500,,0,0,1000,843009247,0.0
238,0.796,0.001104010610912698,0.0007700315958831805,0.00015446344597540927,500,,0,0,1000,2029367932,0.0
239,0.093,8.839150077599722e-05,0.002050717164502003,0.005943097003426363,500,,0,0,1000,609764127,0.0
240,0.834,0.00033868983070317604,0.0030800313946698354,7.722817842957241e-05,500,,0,0,1000,1876278600,0.0
241,0.0,0.0001286858307272265,0.001633432951409941,0.023989562150038314,500,,0,0,1000,1009486793,0.0
