,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
491,0.255,0.023879437721405883,0.018132272140875982,0.023879437721405883,50,,0,0,1000,343904027,0.1
492,0.74,0.002183293917236595,0.02267595788432264,0.002183293917236595,50,,0,0,1000,79399453,0.1
493,0.354,0.01466371138556144,0.00012790852836219724,0.01466371138556144,50,,0,0,1000,145150250,0.1
494,0.992,0.00019712770672142277,0.032698641079914825,0.00019712770672142277,50,,0,0,1000,1583059669,0.1
495,1.0,0.0,0.0006396179090710774,0.0,50,,0,0,1000,743401662,0.1
496,0.665,0.0032260182965292428,0.007094986521032465,0.0032260182965292428,50,,0,0,1000,1065729376,0.1
497,0.632,0.00504726258082,0.03740259387111655,0.00504726258082,50,,0,0,1000,1568827092,0.1
498,0.682,0.003188395317053172,0.005828531185409713,0.003188395317053172,50,,0,0,1000,981701973,0.1
499,0.318,0.018576478156839604,0.04268480605548919,0.018576478156839604,50,,0,0,1000,1870836248,0.1
500,0.532,0.004254721586554044,0.0010126697944122798,0.004254721586554044,100,,0,0,1000,1331548379,0.1
501,0.503,0.0044613702183632364,0.0008981055665984172,0.0044613702183632364,100,,0,0,1000,2105207024,0.1
502,0.702,0.0012957310977941283,0.0009648905956156639,0.0012957310977941283,100,,0,0,1000,680373863,0.1
503,0.373,0.006580897192658974,0.0006098403486661796,0.006580897192658974,100,,0,0,1000,1640051166,0.1
504,0.837,0.0010933572908502498,0.005076325001919013,0.0010933572908502498,100,,0,0,1000,9249011,0.1
505,0.135,0.016171115521386725,0.01196077176146293,0.016171115521386725,100,,0,0,1000,756004136,0.1
506,0.65,0.00264384172368759,0.010838149959243815,0.00264384172368759,100,,0,0,1000,519272463,0.1
507,0.709,0.0012301513659772612,0.01120774094355792,0.0012301513659772612,100,,0,0,1000,217999627,0.1
508,0.935,0.0002903556905665683,0.0032140106006091074,0.0002903556905665683,100,,0,0,1000,550527497,0.1
509,0.091,0.02327696043008265,0.014053270824018305,0.02327696043008265,100,,0,0,1000,2042035288,0.1
510,0.68,0.0019924791375727224,0.0023195381996244935,0.0019924791375727224,100,,0,0,1000,1846002099,0.1
511,0.99,1.8547921124545397e-06,0.003524315508990128,1.8547921124545397e-06,100,,0,0,1000,601312476,0.1
512,0.671,0.0012542665419543741,0.00331738488568345,0.0012542665419543741,100,,0,0,1000,1479270935,0.1
513,0.328,0.007970762947373755,0.0033356432659040758,0.007970762947373755,100,,0,0,1000,79955,0.1
514,0.872,9.847540786767084e-05,0.0060072562658392,9.847540786767084e-05,100,,0,0,1000,1935742102,0.1
515,0.419,0.0056104174088098535,0.008575407968131277,0.0056104174088098535,100,,0,0,1000,558003567,0.1
516,0.535,0.0033306057160511493,0.05182777944408856,0.0033306057160511493,100,,0,0,1000,69349162,0.1
517,0.501,0.0036151651866764833,0.010433775585387384,0.0036151651866764833,100,,0,0,1000,1706333194,0.1
518,0.16,0.01827478347449507,0.02093816910417723,0.01827478347449507,100,,0,0,1000,40847557,0.1
519,0.185,0.01145123135818138,0.006916355434796073,0.01145123135818138,100,,0,0,1000,2109432456,0.1
520,0.893,0.00014780881911768962,0.002361718961421788,0.00014780881911768962,100,,0,0,1000,146272569,0.1
521,0.359,0.0066405900545754015,0.0002551313159712132,0.0066405900545754015,100,,0,0,1000,664703404,0.1
522,0.824,0.00031282901797058393,0.0008800262708643647,0.00031282901797058393,100,,0,0,1000,2114804908,0.1
523,0.837,0.0005793710809336439,0.0011464303254101749,0.0005793710809336439,100,,0,0,1000,1353203434,0.1
524,0.843,0.00045033012430373276,0.030181265919401734,0.00045033012430373276,100,,0,0,1000,1255216659,0.1
525,0.5,0.0036324203579890524,0.001413034483734199,0.0036324203579890524,100,,0,0,1000,1444821539,0.1
526,0.825,0.0009859591824540326,0.0026651717664696317,0.0009859591824540326,100,,0,0,1000,178294214,0.1
527,1.0,7.061284890141906e-11,0.0010216518690426835,7.061284890141906e-11,100,,0,0,1000,895862592,0.1
528,0.963,0.0001945774505629494,0.005864396746709577,0.0001945774505629494,100,,0,0,1000,389310272,0.1
529,0.066,0.02896818329658357,0.00016632868357724373,0.02896818329658357,100,,0,0,1000,1546015169,0.1
530,0.29,0.008471703086996518,0.0006401726059531709,0.008471703086996518,100,,0,0,1000,167456199,0.1
531,0.713,0.0012301513659772612,0.0014925159618479622,0.0012301513659772612,100,,0,0,1000,1501913505,0.1
532,0.71,0.0004900707692505613,0.03066512926670928,0.0004900707692505613,100,,0,0,1000,851579436,0.1
533,0.681,0.0023058937193087825,0.018156592583780662,0.0023058937193087825,100,,0,0,1000,1760258187,0.1
534,0.666,0.0021837022958320906,0.0033506012494419757,0.0021837022958320906,100,,0,0,1000,1098886812,0.1
535,0.25,0.010494387006802164,0.002151545128241117,0.010494387006802164,100,,0,0,1000,1468747931,0.1
536,0.538,0.0033306057160513713,0.07764066621987309,0.0033306057160513713,100,,0,0,1000,959250546,0.1
537,0.183,0.014237071930292333,0.00498949453776909,0.014237071930292333,100,,0,0,1000,725922590,0.1
538,0.998,1.043218995078199e-06,0.00018458932611664647,1.043218995078199e-06,100,,0,0,1000,175051918,0.1
539,0.287,0.01010591696217722,0.0017123262826018726,0.01010591696217722,100,,0,0,1000,905183372,0.1
540,0.18,0.010742659802318588,4.011791359004313e-06,0.010742659802318588,100,,0,0,1000,1067275575,0.1
541,0.708,0.0014877340595526034,0.004491275332026201,0.0014877340595526034,100,,0,0,1000,2110644415,0.1
542,0.29,0.008368221033132839,0.0012376118829069416,0.008368221033132839,100,,0,0,1000,534336014,0.1
543,1.0,0.00019884004891823626,0.003916781970145444,0.00019884004891823626,100,,0,0,1000,710049374,0.1
544,0.554,0.0040227872818559,0.0020751101146939677,0.0040227872818559,100,,0,0,1000,1427911801,0.1
545,0.306,0.010412478777944156,0.0033887254182660698,0.010412478777944156,100,,0,0,1000,294677267,0.1
546,0.229,0.011329982195913635,0.0005738897973583956,0.011329982195913635,100,,0,0,1000,1014496269,0.1
547,0.946,1.162714369229434e-10,0.0004333772013217496,1.162714369229434e-10,100,,0,0,1000,1427969432,0.1
548,0.518,0.004673088429595906,0.0025267425462914828,0.004673088429595906,100,,0,0,1000,842854709,0.1
549,0.678,0.0024308887341426555,0.012142937578951796,0.0024308887341426555,100,,0,0,1000,865234824,0.1
550,0.739,0.00029147396666751035,9.424082804243561e-06,0.00029147396666751035,100,,0,0,1000,1917567477,0.1
551,0.855,0.0005778555155491194,0.03242683795586365,0.0005778555155491194,100,,0,0,1000,1110478537,0.1
552,0.326,0.007514340853261192,0.05117202068471216,0.007514340853261192,100,,0,0,1000,42997884,0.1
553,0.849,0.0010120149043122417,0.025184057991145203,0.0010120149043122417,100,,0,0,1000,1905260736,0.1
554,0.325,0.009236851552724579,0.014820095757234308,0.009236851552724579,100,,0,0,1000,1919655771,0.1
555,0.086,0.020197396212485286,0.07639482043084056,0.020197396212485286,100,,0,0,1000,123639718,0.1
556,0.296,0.008251261223412354,0.004722700424866999,0.008251261223412354,100,,0,0,1000,1454391218,0.1
557,0.233,0.013803600106990555,0.00162936205045916,0.013803600106990555,100,,0,0,1000,504694713,0.1
558,0.685,0.002614621886952495,0.0013206409605743819,0.002614621886952495,100,,0,0,1000,455818541,0.1
559,0.533,0.0040163513672039075,0.026331041234937902,0.0040163513672039075,100,,0,0,1000,426902541,0.1
560,0.03,0.04207722084457177,0.029839498847878843,0.04207722084457177,100,,0,0,1000,350319180,0.1
561,0.367,0.005520190799082392,0.012136775335025551,0.005520190799082392,100,,0,0,1000,1857169275,0.1
562,0.555,0.0017711341191301022,0.041217728928065855,0.0017711341191301022,100,,0,0,1000,759898229,0.1
563,0.707,0.001254266541954152,0.016327419592777725,0.001254266541954152,100,,0,0,1000,1216062749,0.1
564,0.83,0.001090831005232662,0.003275737749818597,0.001090831005232662,100,,0,0,1000,1024420632,0.1
565,0.685,0.002537393058592463,0.04217506657542114,0.002537393058592463,100,,0,0,1000,785680002,0.1
566,0.541,0.0038811389743910185,0.009059131995212244,0.0038811389743910185,100,,0,0,1000,1909218476,0.1
567,0.849,0.0006308169972105704,0.0002873072111018171,0.0006308169972105704,100,,0,0,1000,1291501415,0.1
568,0.732,0.0005659659729317923,0.018320458179208354,0.0005659659729317923,100,,0,0,1000,1472612256,0.1
569,0.503,0.004606973182781249,0.00015400882634464264,0.004606973182781249,100,,0,0,1000,1932272041,0.1
570,0.442,0.006667883492987303,0.03585597002390428,0.006667883492987303,100,,0,0,1000,183040085,0.1
571,0.214,0.012128983113193326,0.007266778328831824,0.012128983113193326,100,,0,0,1000,101669644,0.1
572,0.764,0.0005661604994888769,0.005009422704372879,0.0005661604994888769,100,,0,0,1000,1149684335,0.1
573,1.0,7.72434189633131e-06,0.00043405532681461967,7.72434189633131e-06,100,,0,0,1000,2047651781,0.1
574,1.0,0.00029359540417106533,0.04868285372891301,0.00029359540417106533,100,,0,0,1000,1247622947,0.1
575,0.839,0.00043321514861738297,0.010402415288430111,0.00043321514861738297,100,,0,0,1000,2017395404,0.1
576,0.543,0.003673908216575872,0.0075438197236629145,0.003673908216575872,100,,0,0,1000,1512821439,0.1
577,0.505,0.0038158281717586284,0.00462945801314274,0.0038158281717586284,100,,0,0,1000,38957803,0.1
578,0.452,0.0046732496822937675,0.0003209532170163065,0.0046732496822937675,100,,0,0,1000,875219032,0.1
579,0.908,0.00022686504059132861,0.0024244240257209615,0.00022686504059132861,100,,0,0,1000,1141069783,0.1
580,0.519,0.004630482566790328,0.003640926359444796,0.004630482566790328,100,,0,0,1000,1697765002,0.1
581,0.423,0.006412601619290581,0.01407054693305998,0.006412601619290581,100,,0,0,1000,150792542,0.1
582,0.168,0.015008047463967444,0.0007872720516943765,0.015008047463967444,100,,0,0,1000,1019226188,0.1
583,0.305,0.01013448872342504,0.01621268777511864,0.01013448872342504,100,,0,0,1000,817720513,0.1
584,1.0,0.0,5.89129063325311e-05,0.0,100,,0,0,1000,1594921887,0.1
585,0.174,0.018668208296962807,0.0036903266837693405,0.018668208296962807,100,,0,0,1000,2130946257,0.1
586,0.859,0.0004900707692503392,0.004223590887572515,0.0004900707692503392,100,,0,0,1000,429952335,0.1
587,0.32,0.00938063061214689,0.034514152204923265,0.00938063061214689,100,,0,0,1000,450330101,0.1
588,0.999,0.00012441076180580435,0.07997917066476312,0.00012441076180580435,100,,0,0,1000,6119380,0.1
589,0.113,0.020426734454815576,0.003765061808469583,0.020426734454815576,100,,0,0,1000,1568958217,0.1
