,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
22074,0.469,0.12609775610163065,0.6768769201191415,0.12609775610163065,50,,0.9,0.4,1000,1277002449,0.0
22075,0.506,0.2031141149677782,0.6014895080815851,0.2031141149677782,50,,0.9,0.4,1000,102618036,0.0
22076,0.972,0.005479914626418038,0.6438588757862425,0.005479914626418038,50,,0.9,0.4,1000,918705828,0.0
22077,0.797,0.059652451175939696,0.7056378404081171,0.059652451175939696,50,,0.9,0.4,1000,1128878630,0.0
22078,0.305,0.17027759441479223,0.6611289196941856,0.17027759441479223,50,,0.9,0.4,1000,860583700,0.0
22079,0.56,0.0870473530545708,0.6460445302537782,0.0870473530545708,50,,0.9,0.4,1000,477468386,0.0
22080,0.94,0.07459026983965504,0.7585412440983079,0.07459026983965504,50,,0.9,0.4,1000,316324689,0.0
22081,0.342,0.1680839470880608,0.6751510541300901,0.1680839470880608,50,,0.9,0.4,1000,2080687659,0.0
22082,0.356,0.17394763182657172,0.6396052220535328,0.17394763182657172,50,,0.9,0.4,1000,1395195867,0.0
22083,0.853,0.0011032074258869285,0.7256635728774268,0.0011032074258869285,50,,0.9,0.4,1000,647810216,0.0
22084,0.684,0.04820694229628492,0.6433473444721091,0.04820694229628492,50,,0.9,0.4,1000,292542822,0.0
22085,0.366,0.20856979992088576,0.6730673051383987,0.20856979992088576,50,,0.9,0.4,1000,2065477926,0.0
22086,0.449,0.048943468895668786,0.640219923841706,0.048943468895668786,50,,0.9,0.4,1000,89919926,0.0
22087,0.615,0.1389139503978569,0.6260598560784496,0.1389139503978569,50,,0.9,0.4,1000,490841808,0.0
22088,0.57,0.14259805445363605,0.7614006015893752,0.14259805445363605,50,,0.9,0.4,1000,1716917482,0.0
22089,0.428,0.04343537188574826,0.7296973184202803,0.04343537188574826,50,,0.9,0.4,1000,1513068291,0.0
22090,0.664,0.10722406355669943,0.6426542120956689,0.10722406355669943,50,,0.9,0.4,1000,1952520186,0.0
22091,0.742,0.06898351228700951,0.5681806479702769,0.06898351228700951,50,,0.9,0.4,1000,32822012,0.0
22092,0.368,0.04956574611048246,0.6690931409335378,0.04956574611048246,50,,0.9,0.4,1000,1033458823,0.0
22093,0.687,0.025405667031534254,0.7388696997440002,0.025405667031534254,50,,0.9,0.4,1000,1053081229,0.0
22094,0.501,0.19796553360437208,0.7029436995675321,0.19796553360437208,50,,0.9,0.4,1000,1247868260,0.0
22095,0.6,0.01831472892688951,0.6720513737007762,0.01831472892688951,50,,0.9,0.4,1000,1551633901,0.0
22096,0.251,0.12221715831949695,0.7054702947215771,0.12221715831949695,50,,0.9,0.4,1000,201764110,0.0
22097,0.676,0.02601312428468975,0.6739222585325965,0.02601312428468975,50,,0.9,0.4,1000,297933458,0.0
22098,0.262,0.10910073039139187,0.5934392580974093,0.10910073039139187,50,,0.9,0.4,1000,89030140,0.0
22099,0.457,0.05356313326329919,0.6362264839581875,0.05356313326329919,50,,0.9,0.4,1000,802795458,0.0
22100,0.112,0.20010997627713456,0.6106913273734624,0.20010997627713456,100,,0.9,0.4,1000,1204750048,0.0
22101,0.781,0.00910607507948475,0.5371690732273842,0.00910607507948475,100,,0.9,0.4,1000,2075640291,0.0
22102,0.103,0.24138644677117427,0.6789627635634151,0.24138644677117427,100,,0.9,0.4,1000,1433587071,0.0
22103,0.512,0.043203420008293615,0.6064163738798398,0.043203420008293615,100,,0.9,0.4,1000,878543538,0.0
22104,0.516,0.11800704801212863,0.7319800974843531,0.11800704801212863,100,,0.9,0.4,1000,1037905918,0.0
22105,0.191,0.1346782684750757,0.5997045569217709,0.1346782684750757,100,,0.9,0.4,1000,101320527,0.0
22106,0.782,0.0706011832958044,0.6367119868419109,0.0706011832958044,100,,0.9,0.4,1000,592173592,0.0
22107,0.346,0.1188927162092585,0.6097047932022619,0.1188927162092585,100,,0.9,0.4,1000,2078063796,0.0
22108,0.799,0.09931043455916613,0.5404163788720637,0.09931043455916613,100,,0.9,0.4,1000,1310416433,0.0
22109,0.241,0.1574903013634052,0.6364052218205559,0.1574903013634052,100,,0.9,0.4,1000,1890424931,0.0
22110,0.827,0.07352411715361838,0.7304464385181225,0.07352411715361838,100,,0.9,0.4,1000,1769708404,0.0
22111,0.123,0.27649638262524745,0.6061368235401207,0.27649638262524745,100,,0.9,0.4,1000,1118407718,0.0
