,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
202,0.725,0.0025191742845302005,0.0004410743394344101,0.003119786989322753,500,0,0,0,1000,13467750
203,0.964,0.00027420620140504535,6.598791134872063e-06,0.00019058565616146905,500,0,0,0,1000,1492181559
204,0.963,0.007866066378700748,0.0015090065234516262,0.05674716882784983,500,0,0,0,1000,1962174692
205,0.168,4.138680630107577e-06,0.0009793804114106525,0.00017131695327732613,500,0,0,0,1000,1537561946
206,0.933,0.0005791119880613902,8.865246725445127e-06,1.3124166421772937e-05,500,0,0,0,1000,969950582
207,0.62,0.019327348522628112,0.0001923318176158563,0.0006955899448338924,500,0,0,0,1000,112975195
208,0.703,2.449188726131013e-05,0.00018571087991974745,0.0004707884828010164,500,0,0,0,1000,2030309312
209,0.53,0.0010385037168073887,0.0005760380868270822,0.00018607140471644702,500,0,0,0,1000,125548542
210,0.886,5.997084900757349e-05,1.6555824682002967e-05,0.0002446382686249364,500,0,0,0,1000,243813787
211,0.85,0.0002384029978763617,3.419496182277566e-05,0.0008547881644236488,500,0,0,0,1000,477234878
212,0.436,5.2417523359616336e-05,0.0001420642374587643,0.00013524797466707528,500,0,0,0,1000,1652019617
213,0.929,0.0001763843994701394,1.2785056714175543e-05,0.0003920528757909883,500,0,0,0,1000,1725043488
214,0.158,0.0022722945864866273,0.0008301950092082729,0.0005401216370618518,500,0,0,0,1000,799058926
215,0.668,9.734792907920901e-05,0.0002857534683606293,0.0006650052975728315,500,0,0,0,1000,1736056610
216,0.307,0.0002759338564569217,0.0006590665395885391,0.0006531117586030806,500,0,0,0,1000,1157098618
217,0.585,0.0002579765046824025,0.00014471183678010585,7.787407888600808e-05,500,0,0,0,1000,410387912
218,0.639,0.0003174629805062453,0.00026813752363874586,0.00032154249837800804,500,0,0,0,1000,1478705244
219,0.757,6.976969159101803e-05,6.226275551183298e-05,0.0010430097090342845,500,0,0,0,1000,1068938667
220,0.47,0.0010988434451789618,0.0007105474044515767,0.0006453288171116929,500,0,0,0,1000,2016747450
221,0.14,4.959180936396278e-05,0.000493626994823742,0.00042785245967331005,500,0,0,0,1000,1040501257
222,0.183,0.00030846937689310783,0.0019753438511310706,0.011326991115708214,500,0,0,0,1000,565550551
223,0.623,4.86728904521464e-05,0.00024845639013849327,0.00024139553437990614,500,0,0,0,1000,1139690804
224,0.726,9.648232129694662e-06,0.00014790814433685373,2.029949347394302e-05,500,0,0,0,1000,627156227
225,0.902,0.001041985894401753,1.4738938139601443e-05,0.0027694184998752445,500,0,0,0,1000,316074790
226,0.256,6.194352575315379e-06,0.00012200273759922935,4.7688602929577373e-05,500,0,0,0,1000,1471331399
227,0.874,0.0008024969468687304,3.578793792506058e-05,0.00020225550996393304,500,0,0,0,1000,2086486974
228,0.567,0.00029498319444388603,0.00029539201250520315,0.0005872308880433347,500,0,0,0,1000,472091933
229,0.345,0.0002698061113888336,0.0004465051585512625,1.7820220182687494e-09,500,0,0,0,1000,155353731
230,0.625,0.0003922527282319251,0.00031290682711113154,0.001330419213102019,500,0,0,0,1000,483564986
231,0.959,0.0005616900615486911,2.4894478360440865e-06,5.7428611932197534e-05,500,0,0,0,1000,817451988
232,0.246,0.0002199039707449274,0.001693698369088747,7.687578513283596e-06,500,0,0,0,1000,867151058
233,0.287,0.0005286080156341538,0.0004398341671094124,0.00012490870400992346,500,0,0,0,1000,1468069384
234,0.334,0.000326240420642771,0.0005385358413572872,0.00023558649810668725,500,0,0,0,1000,251087621
235,0.944,0.0008840302245430255,7.3800356615476e-06,1.8772492136989495e-05,500,0,0,0,1000,1182526639
236,0.975,0.0004250942344537527,8.872970665888037e-07,0.00017638623232896515,500,0,0,0,1000,695477852
237,0.315,9.89254048929343e-05,0.0008408233091950958,0.0001984799983315273,500,0,0,0,1000,843009247
238,0.084,0.0024865960900757014,0.0024705132343198826,3.016065866061259e-05,500,0,0,0,1000,2029367932
239,0.622,0.0003059871464612319,0.0003559748272345243,0.11540930303589807,500,0,0,0,1000,609764127
240,0.619,0.00037521687966907147,0.00022265158374245127,7.435592717281097e-05,500,0,0,0,1000,1876278600
241,0.069,0.000823815007871119,0.003239457178481307,0.0006919032103667834,500,0,0,0,1000,1009486793
242,0.601,0.001133675294090046,0.00038836762812928803,0.0014608883558129284,500,0,0,0,1000,2011300680
243,0.396,0.0006602426800518643,0.0004570130795838137,0.0006520102223839866,500,0,0,0,1000,1939166233
244,0.854,0.000801575735782381,6.845328989927886e-05,0.0008958613432304328,500,0,0,0,1000,663377871
245,0.114,0.001277281683408282,0.0014466079818685653,4.124879204551224e-05,500,0,0,0,1000,1581372366
246,0.066,0.00159774489852219,0.0034087375456375918,6.883842279537659e-06,500,0,0,0,1000,617659245
247,0.001,0.0009034731085748001,0.08601171934296935,0.00020220948150850694,500,0,0,0,1000,1394034251
248,0.425,0.00011780123291527037,0.0005957093545647976,0.0006234444607214486,500,0,0,0,1000,637645367
249,0.195,0.0011082723357509522,0.00227306547226341,0.0008087787379216617,500,0,0,0,1000,1425822073
250,0.143,0.0004005266780138098,0.0017901064336432618,5.945322959083864e-07,500,0,0,0,1000,2100921707
251,0.09,0.003123013304629731,0.0025077116861512675,0.0004797545328943619,500,0,0,0,1000,1549068715
252,0.013,0.00028265779487068974,0.02060594650472184,0.0009944798927933587,500,0,0,0,1000,1116373564
253,0.893,0.00019879878945009368,3.2195490438110126e-05,6.156647341581157e-05,500,0,0,0,1000,651853129
254,0.155,0.0013228996995775387,0.002300982468953095,0.0018031976407185265,500,0,0,0,1000,470892203
255,0.253,0.0006351930771798218,0.0016148459164492042,5.5738494048113354e-05,500,0,0,0,1000,1698277980
256,0.835,0.000965667025751408,3.747766697933197e-05,0.00012412833584943698,500,0,0,0,1000,1630055221
257,0.204,0.0001498040257861744,0.0010804236735042477,0.023896328857382285,500,0,0,0,1000,1357411248
258,0.53,8.471707771485018e-05,0.00015584143969143936,0.00036795926346953325,500,0,0,0,1000,1456714463
259,0.054,0.0009121166565367277,0.007098653173158657,0.0005742584224068092,500,0,0,0,1000,1580137769
260,0.396,0.00030224885189102975,0.0006757520080777548,0.0009077980407006709,500,0,0,0,1000,16337649
261,0.511,1.2217529078835935e-06,0.0006405170006741122,0.0007321773869141928,500,0,0,0,1000,1906065605
262,0.21,0.0002013305807561841,0.0015335044630129537,1.7051114655783846e-05,500,0,0,0,1000,1997411089
263,0.925,1.2462376238250712e-05,1.8825303415314937e-05,2.9837554010617767e-06,500,0,0,0,1000,1325791341
264,0.041,0.001074075951826774,0.01055212830349536,0.0007469181747507806,500,0,0,0,1000,336621442
265,0.091,0.00046678127056212857,0.001959877269821843,0.000759548042015385,500,0,0,0,1000,671007817
266,0.022,0.0010479485845818863,0.006444472920451299,0.0005826567847732659,500,0,0,0,1000,747075703
267,0.398,0.0005697295199987606,0.0007723056467599066,0.0004927980968754319,500,0,0,0,1000,739777774
268,0.221,3.4236413701323655e-05,0.0010463557001777677,0.0009895582008053988,500,0,0,0,1000,1048847344
