,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,y_in_c,num_perms,random_seed,p_pc_pearson,p_pc_spearman
12375,0.015,0.010868133248377654,0.014642271822177921,0.270204954797407,1000,0,0.6,0.2,1000,1020665483,0.00587646818009116,0.005876468180090953
12376,0.665,0.010057932553744542,0.002421078020684808,0.30266354937226614,1000,0,0.6,0.2,1000,1748092376,0.5237146578430889,0.5237146578430958
12377,0.776,0.024479000902463355,0.006150305442955362,0.2950332902052245,1000,0,0.6,0.2,1000,1740895837,0.3927336482765844,0.3927336482765953
12378,0.559,0.028825569272812324,0.012072685169214226,0.34470085863984423,1000,0,0.6,0.2,1000,126015726,0.9114860751648982,0.9114860751648923
12379,0.026,0.032669738875177545,0.029051329268927173,0.34229522125529355,1000,0,0.6,0.2,1000,1582092777,0.009663494568870478,0.009663494568870444
12380,0.171,0.015027903969324852,0.009730857991837816,0.2861544760076423,1000,0,0.6,0.2,1000,1816324200,0.2534785656245047,0.25347856562450055
12381,0.141,0.01385055283739578,0.010124908029394919,0.29010006558175416,1000,0,0.6,0.2,1000,1096275895,0.1744677245703971,0.17446772457039345
12382,0.509,0.0216216621242602,0.008190245869643675,0.2797392385643751,1000,0,0.6,0.2,1000,468112617,0.9185480586945919,0.9185480586945923
12383,0.161,0.012954713457685507,0.01012746357569494,0.3289373656707093,1000,0,0.6,0.2,1000,224205537,0.18575859318733529,0.18575859318733987
12384,0.145,0.010854940058358409,0.00818246552940094,0.258428210128138,1000,0,0.6,0.2,1000,1297875114,0.16722643589085712,0.16722643589085817
12385,0.007,0.018635953870749344,0.023055191463164926,0.29028826602877045,1000,0,0.6,0.2,1000,1605304845,0.0011959296286793162,0.001195929628679392
12386,0.255,0.01222004490275641,0.006651716746224667,0.28398311501165063,1000,0,0.6,0.2,1000,1879261763,0.4906989731045608,0.4906989731045658
12387,0.463,0.010752708614138351,0.0051526632871538025,0.31422204778109164,1000,0,0.6,0.2,1000,2092346931,0.7714284214378571,0.77142842143786
12388,0.269,0.014653224676681287,0.007509393441106682,0.2619492893538702,1000,0,0.6,0.2,1000,1129189444,0.45723542247712534,0.4572354224771349
12389,0.325,0.015628838391040012,0.008378389052331903,0.3179885359501845,1000,0,0.6,0.2,1000,1411893915,0.5541467780704071,0.5541467780704336
12390,0.067,0.025107940835144893,0.021935645140993,0.37545241949404373,1000,0,0.6,0.2,1000,1010312693,0.04173910003682215,0.04173910003682649
12391,0.542,0.01850481369749346,0.006650887491438051,0.28254009537946134,1000,0,0.6,0.2,1000,1469073935,0.9816330197064148,0.9816330197063998
12392,0.147,0.016433428437047315,0.012949229066600898,0.35729457407983356,1000,0,0.6,0.2,1000,172945152,0.16076067830389326,0.16076067830390026
12393,0.466,0.019998586597796963,0.00844409240422872,0.3205651463851952,1000,0,0.6,0.2,1000,1062652785,0.9360474581519962,0.9360474581519738
12394,0.208,0.02564541269207865,0.014595066142011115,0.29229737762821895,1000,0,0.6,0.2,1000,174714279,0.2790457212504045,0.27904572125041094
12395,0.054,0.03385755249822919,0.027794453470695757,0.34224851200785367,1000,0,0.6,0.2,1000,1479189344,0.02179066101112581,0.021790661011129732
12396,0.021,0.014356889384682936,0.014888227387558683,0.24527018422471525,1000,0,0.6,0.2,1000,2020737262,0.013646807370065801,0.013646807370066051
12397,0.445,0.02324152621011577,0.009143171425339602,0.27605008349718696,1000,0,0.6,0.2,1000,1109830365,0.8254667027249358,0.8254667027249272
12398,0.079,0.033186403540372944,0.02341654812736249,0.3123596919907542,1000,0,0.6,0.2,1000,1254648090,0.06501718619351546,0.06501718619351343
12399,0.177,0.012595324193244606,0.009320203061154997,0.30486556972169865,1000,0,0.6,0.2,1000,695623871,0.2061917067773093,0.20619170677730925
12400,0.709,0.001254266541954152,0.0014854156602818192,0.3673424655676849,50,0.1,0.6,0.2,1000,1364967095,0.8755995826093272,0.8755995826093276
12401,0.248,0.023546953827495165,0.04085268761525096,0.32986571594640113,50,0.1,0.6,0.2,1000,840888154,0.2672353808775629,0.267235380877562
12402,0.577,0.03135371538478404,0.01956225062950856,0.41552865256964544,50,0.1,0.6,0.2,1000,1875694464,0.8755097471129155,0.8755097471129142
12403,0.601,0.06055595801137048,0.02812248300654585,0.371100499064415,50,0.1,0.6,0.2,1000,308354160,0.9939720954054561,0.9939720954054534
12404,0.837,0.010891522530764641,-3.6009679904580594e-08,0.3083886117161333,50,0.1,0.6,0.2,1000,2138343832,0.49855048764347576,0.4985504876434772
12405,0.893,0.08334250819971001,0.003804624257088718,0.32986571594640135,50,0.1,0.6,0.2,1000,481548434,0.17243630777795793,0.17243630777795904
12406,0.23,0.01756939118399492,0.03433823446872386,0.32958608601002515,50,0.1,0.6,0.2,1000,1519532638,0.2926177539000688,0.2926177539000688
12407,0.417,0.0040227872818554555,0.013278390553898012,0.24666593411389692,50,0.1,0.6,0.2,1000,1125660703,0.44032308985967195,0.44032308985967306
12408,0.991,0.005069883021154298,0.00046082354821475047,0.6944014347642316,50,0.1,0.6,0.2,1000,1594680210,0.16843073277310525,0.1684307327731069
12409,0.207,0.001826825080054939,0.026323255826977032,0.1739354658461254,50,0.1,0.6,0.2,1000,754323041,0.19183760777687706,0.19183760777687758
12410,0.455,0.005652123517151053,0.005652123517151497,0.19598294441318098,50,0.1,0.6,0.2,1000,287169851,0.7315837030950009,0.7315837030950002
12411,0.478,0.20646242738197162,0.15273185841084758,0.5570972974214842,50,0.1,0.6,0.2,1000,179242881,0.5801715776812342,0.5801715776812363
12412,0.62,0.0088153513326511,0.008815351332650878,0.24997728630094318,50,0.1,0.6,0.2,1000,730680271,0.6989749469027713,0.6989749469027708
12413,0.323,0.01440751839643839,0.02966492807942389,0.426832354786677,50,0.1,0.6,0.2,1000,2020249063,0.30341424573795767,0.30341424573795833
12414,0.151,0.042077216430158715,0.09675861491303994,0.5539957649263751,50,0.1,0.6,0.2,1000,1189548749,0.041963925337178534,0.041963925337178694
12415,0.221,0.1440103362683779,0.1440103362683779,0.4701850113640669,50,0.1,0.6,0.2,1000,1469377682,0.2141955767565554,0.21419557675655476
12416,0.362,0.01956225062950856,0.0287295170606362,0.28030090020826404,50,0.1,0.6,0.2,1000,1971391316,0.39261607974776125,0.3926160797477629
12417,0.029,0.0050648432696349666,0.07453895097470431,0.2163253341071042,50,0.1,0.6,0.2,1000,1711472121,0.02314945350915835,0.023149453509158435
12418,0.425,0.07788025577108448,0.03135371538478382,0.2364782560902342,50,0.1,0.6,0.2,1000,1754366650,0.8216840230927875,0.8216840230927891
12419,0.342,0.013639003132258964,0.024861942900307632,0.3131581519099107,50,0.1,0.6,0.2,1000,13718774,0.3888426983658759,0.38884269836587526
12420,0.896,0.034364889142109445,0.0018255879893209759,0.4589493178177577,50,0.1,0.6,0.2,1000,1344478656,0.23491154390333524,0.23491154390333466
12421,0.448,0.03157195729372908,0.02157530637523719,0.2364782569235223,50,0.1,0.6,0.2,1000,1648771764,0.6390478418676295,0.6390478418676298
12422,0.053,6.9040863091007765e-06,0.04356020044557496,0.27752666810555937,50,0.1,0.6,0.2,1000,337847215,0.03454979142298468,0.034549791422984956
12423,0.174,0.045713449314072285,0.037147599703251544,0.21476904906975314,50,0.1,0.6,0.2,1000,648029298,0.43802155515372476,0.438021555153727
12424,0.258,0.022193320115980297,0.037646274662877066,0.237862050069929,50,0.1,0.6,0.2,1000,83568030,0.2745027358621435,0.27450273586214247
12425,0.285,0.05798037272295198,0.05798024938433777,0.2939290004599763,50,0.1,0.6,0.2,1000,1592743160,0.3236380047697708,0.3236380047697702
12426,0.782,0.017963425031809477,0.004296880834102734,0.2044060998535393,50,0.1,0.6,0.2,1000,1192530335,0.9701324111076555,0.9701324111076568
12427,0.747,0.0012034604026383011,0.004955248753123809,0.3083885999184136,50,0.1,0.6,0.2,1000,394676613,0.6215648868732542,0.6215648868732551
12428,0.202,0.032973642495607525,0.05081328609731384,0.23897830457728642,50,0.1,0.6,0.2,1000,134153084,0.22393914591501002,0.2239391459150095
12429,0.909,0.045112919959097386,0.0011671000946538168,0.3278078985035281,50,0.1,0.6,0.2,1000,1037403657,0.2843577263452087,0.2843577263452089
12430,0.559,0.0313537153847836,0.01157977407347588,0.19994162983972208,50,0.1,0.6,0.2,1000,1650527044,0.8716267643941413,0.8716267643941427
12431,0.449,0.06659881175038607,0.02144978549279508,0.23786205006992867,50,0.1,0.6,0.2,1000,1632369015,0.963999118500215,0.9639991185002139
12432,0.324,0.026323255826977254,0.047882680610490946,0.48942062214418225,50,0.1,0.6,0.2,1000,1286624926,0.24692717291230118,0.24692717291230087
12433,0.18,0.05687808977625941,0.07453889320699791,0.31929157251378737,50,0.1,0.6,0.2,1000,818789297,0.1926445400537539,0.19264454005375517
12434,0.578,0.016167969846729635,0.0087269323589515,0.23048103478579451,50,0.1,0.6,0.2,1000,1475454934,0.8147973488185227,0.8147973488185234
12435,0.609,0.1155117120767194,0.03106310709910165,0.17877222799944592,50,0.1,0.6,0.2,1000,1052241037,0.8982589580500768,0.89825895805008
12436,0.552,0.034364889142109445,0.010689532408294733,0.4658160393276365,50,0.1,0.6,0.2,1000,93960501,0.7070975993794211,0.7070975993794211
12437,0.513,0.04682748122086211,0.03784574887681358,0.4779813621426068,50,0.1,0.6,0.2,1000,1807077881,0.6838055382265815,0.6838055382265853
12438,0.859,0.007504185022410126,0.00012945014569676339,0.2328364404247255,50,0.1,0.6,0.2,1000,424996405,0.5607893432255431,0.560789343225544
12439,0.48,0.006887872261408745,0.008604510498465667,0.20413445394252394,50,0.1,0.6,0.2,1000,41492392,0.6366524688864394,0.6366524688864388
12440,0.378,0.04157660883108427,0.05629212476941048,0.43209912585169896,50,0.1,0.6,0.2,1000,1240315648,0.39330660883888935,0.3933066088388877
12441,0.984,0.0011848371952913883,0.000551498977781173,0.6095519115903063,50,0.1,0.6,0.2,1000,1732537824,0.93428340930487,0.9342834093048695
12442,0.996,0.04477670395644362,0.0007424946848965108,0.1288313972164925,50,0.1,0.6,0.2,1000,748173122,0.6111962956102424,0.611196295610243
12443,0.753,0.0014877340595532695,0.004311847800101409,0.3513420805158962,50,0.1,0.6,0.2,1000,428622083,0.6672636347032368,0.6672636347032366
12444,0.682,0.023647124445618894,0.0012787856663719621,0.220733440472899,50,0.1,0.6,0.2,1000,803720999,0.6935962562159874,0.6935962562159871
12445,0.792,0.033921035258877574,0.0017876857398432255,0.4589493214208251,50,0.1,0.6,0.2,1000,355307667,0.24098492677574923,0.24098492677574923
12446,0.187,0.006433329917121644,0.03392103525889989,0.3064826656564962,50,0.1,0.6,0.2,1000,1577955705,0.17078880064435112,0.17078880064435048
12447,0.799,0.002060533335346393,0.0006508321356324398,0.3651776168296831,50,0.1,0.6,0.2,1000,1043551183,0.5363725358268724,0.5363725358268733
12448,0.588,0.04708794035440178,0.02438459317617392,0.35937998192525045,50,0.1,0.6,0.2,1000,1743516416,0.9231558035507577,0.9231558035507547
12449,0.831,0.03955152223209013,0.00366763299161621,0.36363219090046384,50,0.1,0.6,0.2,1000,533592388,0.4065046726118827,0.40650467261188017
12450,0.364,0.026494115210860425,0.017515350584750733,0.21431505948398943,50,0.1,0.6,0.2,1000,1228718123,0.6458101551984345,0.6458101551984339
12451,0.56,0.0007975101715261834,0.006887875344320005,0.4095080085586835,50,0.1,0.6,0.2,1000,2092640447,0.2389075017977256,0.23890750179772635
12452,0.082,0.0236471244463049,0.07719056392847556,0.31004706966891016,50,0.1,0.6,0.2,1000,1374645330,0.05269228486244201,0.05269228486244226
12453,0.525,0.011012563197671854,0.014142683981852033,0.30511827084095533,50,0.1,0.6,0.2,1000,932504638,0.6235929754752767,0.6235929754752754
12454,0.674,0.018823158596703915,0.004689455997120007,0.20495972060636902,50,0.1,0.6,0.2,1000,1309252771,0.9791980801534514,0.9791980801534523
12455,0.389,0.010528954894380105,0.01859696516816789,0.4170024747581266,50,0.1,0.6,0.2,1000,1978619692,0.4659045539427066,0.46590455394270613
12456,0.099,5.826685840715218e-05,0.04559021776784611,0.10288846278652375,50,0.1,0.6,0.2,1000,819299645,0.07192222848905973,0.07192222848905991
12457,0.965,0.010528954894380327,-1.8465615703178173e-09,0.23647825609023432,50,0.1,0.6,0.2,1000,2089781062,0.5793297619787081,0.5793297619787083
12458,0.405,0.028815766945551435,0.02881576694555077,0.27752666843794205,50,0.1,0.6,0.2,1000,1653233889,0.48691724121022806,0.4869172412102276
12459,0.608,0.00033351715596940945,0.006180638624448065,0.43147792300262944,50,0.1,0.6,0.2,1000,871840052,0.4449289709012739,0.4449289709012756
12460,0.061,0.004629007386573125,0.04202864413965024,0.2780719051027025,50,0.1,0.6,0.2,1000,498921218,0.09533680424960804,0.09533680424960786
12461,0.325,0.03433823446872408,0.034338234468723416,0.20273934078522093,50,0.1,0.6,0.2,1000,1740557081,0.3920955582373582,0.3920955582373584
12462,0.978,0.020394980514590544,6.67970624462777e-05,0.12963841251568275,50,0.1,0.6,0.2,1000,503021105,0.553136547780118,0.5531365477801171
12463,0.414,0.007564739477368798,0.00756473947736902,0.1358380541004094,50,0.1,0.6,0.2,1000,1976730821,0.6591698733327018,0.6591698733327009
12464,0.634,0.01177466488726664,0.005047262580723966,0.32040372651445104,50,0.1,0.6,0.2,1000,381897052,0.98431408954214,0.9843140895421404
12465,0.128,0.050813286097313615,0.10229720728580094,0.36390350684748796,50,0.1,0.6,0.2,1000,682189214,0.06839763371506472,0.06839763371506469
12466,0.416,2.220446049250313e-16,0.007566438107133977,0.1491482529616025,50,0.1,0.6,0.2,1000,247164622,0.43915438846785937,0.43915438846785915
12467,0.501,0.006433329917121422,0.0050648432696349666,0.2113327075156448,50,0.1,0.6,0.2,1000,217266214,0.7748068758310229,0.774806875831022
12468,0.745,0.04260303174861779,0.004689455997120007,0.3656904453584793,50,0.1,0.6,0.2,1000,33290049,0.4201982526378023,0.4201982526378031
12469,0.246,0.010480373595289305,0.04118374239244604,0.4170103260288347,50,0.1,0.6,0.2,1000,34329290,0.12989551946843717,0.12989551946843816
12470,0.261,0.00018248313821256357,0.024384595616907978,0.2640977751046327,50,0.1,0.6,0.2,1000,1366344627,0.14729186918616946,0.14729186918617015
12471,0.301,0.012404639804095119,0.012845176972191119,0.12738118173186397,50,0.1,0.6,0.2,1000,600618784,0.5528376068293052,0.5528376068293059
12472,0.879,0.006887875344317118,0.0002592919938174676,0.2347660313201897,50,0.1,0.6,0.2,1000,2106798377,0.5475912779903208,0.5475912779903198
12473,0.139,0.028122483006546073,0.056259815110450195,0.27752666810555926,50,0.1,0.6,0.2,1000,992954568,0.1613932559212522,0.1613932559212516
12474,0.457,0.02433779198889463,0.024337791988894852,0.35251397375330695,50,0.1,0.6,0.2,1000,510921705,0.5741065559882595,0.5741065559882583
12475,0.413,6.522298753974809e-06,0.010177781798256569,0.41700245806466507,50,0.1,0.6,0.2,1000,1357643127,0.23144535413563286,0.23144535413563205
12476,0.627,0.004093343333584909,0.0012542665419544852,0.32986571594640124,50,0.1,0.6,0.2,1000,706646409,0.42239276718138374,0.4223927671813832
12477,0.961,6.690536374809319e-06,0.0005494907557033191,0.24163917234759402,50,0.1,0.6,0.2,1000,816990029,0.8082323861022579,0.8082323861022579
12478,0.776,0.00048508379281564373,0.0036676329916157657,0.41552865256964566,50,0.1,0.6,0.2,1000,1478128862,0.6064758803272976,0.6064758803272973
12479,0.483,0.0006614920624642417,0.00756473947736902,0.19592414066828456,50,0.1,0.6,0.2,1000,1306884714,0.49523932832191686,0.4952393283219171
12480,0.505,6.349568896091284e-05,0.009755749497628918,0.07453895097470398,50,0.1,0.6,0.2,1000,1498620611,0.3892515780949568,0.3892515780949575
12481,0.242,0.05687808959968954,0.043711937371540555,0.24666593411389703,50,0.1,0.6,0.2,1000,1183202538,0.4550832575375301,0.45508325753752965
12482,0.287,0.05625981511045053,0.04260303174861779,0.17380063744749052,50,0.1,0.6,0.2,1000,370653527,0.37801570764272796,0.3780157076427293
12483,0.101,0.0123507635797242,0.05173258394350699,0.24000395953725462,50,0.1,0.6,0.2,1000,396871167,0.10356689477854543,0.10356689477854457
12484,0.467,0.10944672064173999,0.06128858213882937,0.2789203969982491,50,0.1,0.6,0.2,1000,1744493365,0.5675719963073091,0.5675719963073097
12485,0.099,0.025359885072382626,0.07527429082283943,0.23981071269807597,50,0.1,0.6,0.2,1000,1326248306,0.06613946324312328,0.06613946324312313
12486,0.595,0.013489386253949687,0.003804624257089162,0.2810214097966264,50,0.1,0.6,0.2,1000,506421098,0.9375582900206717,0.9375582900206709
12487,0.43,0.05714047926690935,0.034961259278166734,0.4233244957694502,50,0.1,0.6,0.2,1000,372539501,0.7185579124901469,0.7185579124901489
12488,0.461,0.029378778731638633,0.0351459312618666,0.39542678386309094,50,0.1,0.6,0.2,1000,1811784419,0.48543413900714405,0.4854341390071454
12489,0.223,0.0031586998852560777,0.015771188223845045,0.2619181809669626,50,0.1,0.6,0.2,1000,1369182935,0.3576276050893087,0.35762760508930724
12490,0.214,0.024657597425988054,0.05210477190635476,0.5945090570441232,50,0.1,0.6,0.2,1000,2116125623,0.15292921157632913,0.15292921157632955
12491,0.596,0.021354011648053395,0.005442787642213731,0.25771443920623216,50,0.1,0.6,0.2,1000,960857134,0.9197633539072774,0.9197633539072769
12492,0.505,0.04260303174878033,0.03106310709910165,0.4170103259399156,50,0.1,0.6,0.2,1000,564969679,0.7435557152569701,0.7435557152569702
12493,0.336,0.002718216849130095,0.013489386253949909,0.3492982799187515,50,0.1,0.6,0.2,1000,912603441,0.38279456730083783,0.3827945673008393
12494,0.668,0.004634357655833532,0.0012072266433758028,0.4241201355698401,50,0.1,0.6,0.2,1000,1527392946,0.8630446968856486,0.8630446968856487
12495,0.411,0.004357789624503172,0.007693485006771139,0.23609338319898088,50,0.1,0.6,0.2,1000,924473694,0.6467819088123486,0.6467819088123465
12496,0.407,0.0010053953162325602,0.00836822103313195,0.2768117897546065,50,0.1,0.6,0.2,1000,885337758,0.4696353748656671,0.46963537486566687
12497,0.047,0.0692589447768428,0.1155117205518047,0.1467084618004354,50,0.1,0.6,0.2,1000,97995474,0.0321896542748769,0.032189654274876627
12498,0.378,0.0010684945196811624,0.011579774083691152,0.2784167007236673,50,0.1,0.6,0.2,1000,356799444,0.20007929602486293,0.20007929602486235
12499,0.66,0.023297661204818687,0.013933446070440447,0.6690908957198352,50,0.1,0.6,0.2,1000,1244200035,0.8192142876165911,0.8192142876165934
12500,0.216,0.0011789847119429986,0.010494387006786177,0.4173725691178687,100,0.1,0.6,0.2,1000,1027163840,0.03182364863012384,0.03182364863012298
12501,0.42,0.012661334058526097,0.009338835538402313,0.4496977342572205,100,0.1,0.6,0.2,1000,1442114981,0.7963969017809525,0.7963969017809488
12502,0.299,0.004793707757591581,0.00736595448949573,0.26421273080504837,100,0.1,0.6,0.2,1000,1737793195,0.0691721205891746,0.06917212058917505
12503,0.227,0.02518155980409109,0.018914128289967858,0.22328490677474544,100,0.1,0.6,0.2,1000,231795931,0.4666740815991146,0.4666740815991103
12504,0.397,0.08603949835780011,0.05814773959268926,0.38444506342916596,100,0.1,0.6,0.2,1000,1771202055,0.5258057597972474,0.525805759797251
12505,0.267,0.08603522468780145,0.04916751375128681,0.32383271213189513,100,0.1,0.6,0.2,1000,1443386038,0.5706262543305142,0.5706262543305161
12506,0.669,2.499204717754111e-05,0.0017517535167557163,0.2731132857105901,100,0.1,0.6,0.2,1000,1889600506,0.5789176267567507,0.5789176267567528
12507,0.32,0.004457063622318014,0.011123543030862715,0.2861733570775975,100,0.1,0.6,0.2,1000,1887703236,0.34465024158801394,0.3446502415880113
12508,0.347,0.10822639519626231,0.06753513208031547,0.3591902593154285,100,0.1,0.6,0.2,1000,1170196999,0.5243450365359748,0.5243450365359772
12509,0.098,0.023743639949926343,0.03947774888474054,0.22501052583599013,100,0.1,0.6,0.2,1000,60213916,0.10829628550650215,0.10829628550650229
12510,0.177,0.05951382193977639,0.05951382193977617,0.36363219090046417,100,0.1,0.6,0.2,1000,1907634389,0.19989557574139738,0.19989557574139816
12511,0.264,0.019337097594382957,0.01958884708783204,0.191164956928085,100,0.1,0.6,0.2,1000,738161560,0.343489870567402,0.343489870567403
12512,0.252,0.03406020896620232,0.041183742392446265,0.39002435433254423,100,0.1,0.6,0.2,1000,1634295663,0.22163952802364315,0.22163952802364534
12513,0.042,0.0013042664970320805,0.03787613844273907,0.2820067165800564,100,0.1,0.6,0.2,1000,1570953404,0.01131988615185799,0.011319886151857955
12514,0.043,0.027735774929607215,0.059348630372836886,0.19992239415637358,100,0.1,0.6,0.2,1000,1057359668,0.03180986877303581,0.031809868773036494
12515,0.653,0.013534659428078966,0.004457063622315682,0.39963153186285527,100,0.1,0.6,0.2,1000,386682553,0.8148520385168224,0.8148520385168276
12516,0.592,0.005521926691502976,0.0035918479288342686,0.2206991613577589,100,0.1,0.6,0.2,1000,254034661,0.7832004822650905,0.7832004822650878
12517,0.521,0.00014242850282064623,0.003813604345402455,0.2768582770570748,100,0.1,0.6,0.2,1000,2091306689,0.3175682434584517,0.3175682434584516
12518,0.284,0.028882698779403415,0.0234570273966922,0.21998571675339973,100,0.1,0.6,0.2,1000,779372711,0.3922167036220169,0.39221670362201555
12519,0.056,0.01462170204875346,0.04668290566852196,0.218312927884464,100,0.1,0.6,0.2,1000,229690235,0.03820713922409338,0.038207139224093474
12520,0.034,0.010277348229578709,0.0352151334116948,0.19637130518175205,100,0.1,0.6,0.2,1000,340115762,0.06384559651411606,0.06384559651411571
12521,0.196,0.051968179363965916,0.034825385856551594,0.18700545414028102,100,0.1,0.6,0.2,1000,180872710,0.32348717076275635,0.3234871707627537
12522,0.646,0.06931056805538849,0.020426734454749962,0.2956560491481305,100,0.1,0.6,0.2,1000,1098425708,0.7740341103708781,0.774034110370882
12523,0.922,0.006238992969314516,3.9318697144796744e-05,0.4131109537311821,100,0.1,0.6,0.2,1000,1816662784,0.40630617091483756,0.4063061709148371
12524,0.396,0.019604405344098352,0.017050319456269558,0.2985728920912778,100,0.1,0.6,0.2,1000,564874787,0.5245185144199587,0.5245185144199596
12525,0.722,0.000753018216645529,0.0010814213953740381,0.31388612617793377,100,0.1,0.6,0.2,1000,1224667372,0.8177014213747162,0.8177014213747166
12526,0.304,0.05520687605467833,0.04182599601295656,0.27879776970332404,100,0.1,0.6,0.2,1000,1816585190,0.33875188749165097,0.33875188749165275
12527,0.31,0.022628128042857076,0.022554075674338314,0.26069443120671354,100,0.1,0.6,0.2,1000,1656774611,0.35649706784575297,0.35649706784575064
12528,0.186,0.014163430842362934,0.023359362563738495,0.2859003565746512,100,0.1,0.6,0.2,1000,560206890,0.23159333612215305,0.23159333612215374
12529,0.974,0.004391530235972829,7.524913701262292e-06,0.5781055755639246,100,0.1,0.6,0.2,1000,737358639,0.2878518492607896,0.2878518492607862
12530,0.162,0.02478010439323064,0.03695626711445099,0.31509205859597056,100,0.1,0.6,0.2,1000,1226403770,0.16262139245117874,0.16262139245117813
12531,0.332,0.03454354679282012,0.024341601772193577,0.25368494028790034,100,0.1,0.6,0.2,1000,1123213835,0.46885820989558014,0.46885820989557525
12532,0.92,0.01838567103113653,0.0002886737552090235,0.2605198601672123,100,0.1,0.6,0.2,1000,1410124393,0.16705608806365485,0.16705608806365435
12533,0.447,0.005867773839185353,0.007251873053307101,0.31218968306591,100,0.1,0.6,0.2,1000,2080727355,0.5759731288796658,0.575973128879667
12534,0.056,0.002183620527249186,0.03415046777345665,0.23928014582472168,100,0.1,0.6,0.2,1000,953876802,0.025378410328388484,0.025378410328388657
12535,0.672,0.04964593949179685,0.010528954894380438,0.23107717922442195,100,0.1,0.6,0.2,1000,609055172,0.7868784643713197,0.7868784643713203
12536,0.153,0.0040350708071428265,0.02042672993245931,0.18863771958933118,100,0.1,0.6,0.2,1000,24464956,0.1374903033699994,0.13749030336999918
12537,0.027,0.06466536508393217,0.09418227734784734,0.21907335273870143,100,0.1,0.6,0.2,1000,1561549160,0.01461129549690863,0.01461129549690863
12538,0.123,0.0006394324716030297,0.02357401026591699,0.23821711377868993,100,0.1,0.6,0.2,1000,1009317515,0.051406230384421325,0.0514062303844212
12539,0.132,0.0372668085971436,0.051965059698285465,0.2746457486874525,100,0.1,0.6,0.2,1000,1907738552,0.096913615480922,0.09691361548092076
12540,0.241,0.049813450314168506,0.05755821319269139,0.442931942499469,100,0.1,0.6,0.2,1000,1217026669,0.18438055647844018,0.18438055647843596
12541,0.33,0.002787442973216425,0.008486470983146033,0.30016305975271906,100,0.1,0.6,0.2,1000,554280680,0.380304979920318,0.3803049799203182
12542,0.07,0.017380249153745142,0.046292606136990266,0.2717263728530027,100,0.1,0.6,0.2,1000,1193301379,0.04605914367835116,0.046059143678351885
12543,0.658,0.009763904326158701,0.004311847797892399,0.3219042964309462,100,0.1,0.6,0.2,1000,1750776865,0.9621957089295619,0.9621957089295622
12544,0.247,0.004152473734302831,0.013908003616367903,0.2585383257270165,100,0.1,0.6,0.2,1000,1224577768,0.2506744105359796,0.25067441053597844
12545,0.255,0.020526275869898636,0.03247280230012761,0.46892792539430006,100,0.1,0.6,0.2,1000,1134228954,0.19731763713082381,0.19731763713082417
12546,0.648,0.051965059698285465,0.010741748248464633,0.25959509315884377,100,0.1,0.6,0.2,1000,1759418532,0.6885336136523843,0.6885336136523796
12547,0.388,0.004191321948213256,0.007125865502630169,0.3049763350094593,100,0.1,0.6,0.2,1000,679747961,0.5113248110404272,0.5113248110404254
12548,0.414,0.02005323050475294,0.014912807058570787,0.2986117669705918,100,0.1,0.6,0.2,1000,1943763057,0.6069786058839244,0.6069786058839224
12549,0.262,0.022735617488281346,0.01827478347446576,0.22195899187682,100,0.1,0.6,0.2,1000,1348465437,0.4524372760343046,0.4524372760343054
12550,0.639,0.015671049250681635,0.004815239214919886,0.39054995502467205,100,0.1,0.6,0.2,1000,1851433454,0.7672901006577004,0.7672901006576962
12551,0.163,0.054577441448322106,0.057095344794957925,0.3712431692751498,100,0.1,0.6,0.2,1000,413283398,0.18967031860110636,0.1896703186011072
12552,0.676,0.023515982743769093,0.004959304185708557,0.23018708494307927,100,0.1,0.6,0.2,1000,2077871675,0.8405647624440197,0.8405647624440175
12553,0.368,0.00473879875308536,0.0076494124616592885,0.2912338038652831,100,0.1,0.6,0.2,1000,2046442189,0.5139201285984016,0.5139201285984017
12554,0.192,0.022874065726509296,0.03482541393510796,0.3573444081663898,100,0.1,0.6,0.2,1000,55414731,0.18341049162015471,0.1834104916201541
12555,0.769,0.02045693864900744,0.002758898026238188,0.30066687555049776,100,0.1,0.6,0.2,1000,1978989172,0.5923500498922765,0.5923500498922787
12556,0.206,0.014237071930287448,0.024306413158378892,0.27872326161682603,100,0.1,0.6,0.2,1000,1418177338,0.2191154810177183,0.21911548101771966
12557,0.204,0.008976802028764608,0.017439850663528822,0.4163894832848728,100,0.1,0.6,0.2,1000,1185551149,0.28361564390810085,0.2836156439081033
12558,0.88,0.04887698661957651,0.0003648387009649312,0.11779538751810648,100,0.1,0.6,0.2,1000,912185506,0.16653244994498492,0.16653244994498606
12559,0.053,0.04180212694513341,0.07555563281023725,0.2761911226118684,100,0.1,0.6,0.2,1000,471260286,0.023918485435218975,0.023918485435219478
12560,0.369,0.06597953358189512,0.03542509546034145,0.32014273974368446,100,0.1,0.6,0.2,1000,534829148,0.7040027143745727,0.7040027143745706
12561,0.103,0.04485803543798328,0.05493564295817144,0.24266096892508804,100,0.1,0.6,0.2,1000,1427666911,0.09575892009637076,0.09575892009637238
12562,0.214,0.08445291802425736,0.06533211244358805,0.31872402735280303,100,0.1,0.6,0.2,1000,1731457087,0.26325474431873663,0.263254744318736
