,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
143,0.615,0.00260020466071198,0.007365954489501059,0.00260020466071198,100,,0,0,1000,491222027,0.0
144,0.845,0.0009884739206464932,0.007707100001292044,0.0009884739206464932,100,,0,0,1000,432298836,0.0
145,1.0,0.00018818126810193903,2.9165662064345454e-06,0.00018818126810193903,100,,0,0,1000,1304709030,0.0
146,0.999,7.480943316928723e-06,0.0013656009692815108,7.480943316928723e-06,100,,0,0,1000,1467770045,0.0
147,0.463,0.0032260182965292428,0.0023871537523727504,0.0032260182965292428,100,,0,0,1000,1549830519,0.0
148,0.152,0.017521134503545865,0.002624738473380517,0.017521134503545865,100,,0,0,1000,1514058593,0.0
149,0.686,0.0022308263179281473,0.0005793710809338659,0.0022308263179281473,100,,0,0,1000,987229037,0.0
150,0.991,4.9773644172024234e-05,0.006988060618870695,4.9773644172024234e-05,100,,0,0,1000,432725415,0.0
151,0.533,0.0033569051839529296,0.005766674337844058,0.0033569051839529296,100,,0,0,1000,1591096261,0.0
152,0.369,0.005799921086239057,0.007251873053311653,0.005799921086239057,100,,0,0,1000,264695457,0.0
153,0.216,0.01235587460451859,0.009485437932273189,0.01235587460451859,100,,0,0,1000,1042393695,0.0
154,0.527,0.002829138798500108,7.376127498492924e-05,0.002829138798500108,100,,0,0,1000,729062470,0.0
155,0.704,0.002435370628716127,0.03714759970406978,0.002435370628716127,100,,0,0,1000,1017936139,0.0
156,0.499,0.004673088429595906,0.00016876851423996975,0.004673088429595906,100,,0,0,1000,1846930476,0.0
157,0.019,0.04046580039545178,2.5143225202306496e-05,0.04046580039545178,100,,0,0,1000,373277956,0.0
158,0.164,0.018249750335929682,0.006590252722213807,0.018249750335929682,100,,0,0,1000,2017905715,0.0
159,0.159,0.017569391184017236,0.058287792417837325,0.017569391184017236,100,,0,0,1000,1202071144,0.0
160,0.573,0.001167305146439146,0.007044608666187502,0.001167305146439146,100,,0,0,1000,1778608981,0.0
161,0.213,0.01378364540060606,0.0009178421692469518,0.01378364540060606,100,,0,0,1000,17804671,0.0
162,0.617,0.00264384172368759,0.002599743440048208,0.00264384172368759,100,,0,0,1000,572750107,0.0
163,0.066,0.023916449404782658,0.006021355435780196,0.023916449404782658,100,,0,0,1000,207565000,0.0
164,0.672,0.0025994543450958973,0.010529034332790621,0.0025994543450958973,100,,0,0,1000,1306816430,0.0
165,0.244,0.010742659802318366,0.0002665382642026426,0.010742659802318366,100,,0,0,1000,901143153,0.0
166,0.159,0.018385671031149298,0.01116503011914416,0.018385671031149298,100,,0,0,1000,1806904980,0.0
167,0.777,0.0004494165694105545,0.002829138798500108,0.0004494165694105545,100,,0,0,1000,1821178177,0.0
168,0.495,0.003259527755140823,7.414654798942877e-05,0.003259527755140823,100,,0,0,1000,1654157772,0.0
169,1.0,0.00018818126810193903,0.0005778555155484533,0.00018818126810193903,100,,0,0,1000,160858905,0.0
170,0.012,0.04745703732971929,0.0022918782891986345,0.04745703732971929,100,,0,0,1000,1320129680,0.0
171,0.334,0.006924360903233895,0.00031282901797058393,0.006924360903233895,100,,0,0,1000,1128253970,0.0
172,0.439,0.002883531345493129,0.02235739534016834,0.002883531345493129,100,,0,0,1000,1403243158,0.0
173,0.163,0.014685593320845625,0.0001687685142401918,0.014685593320845625,100,,0,0,1000,123756764,0.0
174,0.975,0.00018818126810205005,0.0010530311288331484,0.00018818126810205005,100,,0,0,1000,2100794139,0.0
175,0.693,0.0015816482997028647,0.0004494165694105545,0.0015816482997028647,100,,0,0,1000,409471048,0.0
176,1.0,5.224493004574171e-05,5.285901289053818e-05,5.224493004574171e-05,100,,0,0,1000,834406432,0.0
177,0.106,0.018661630955117303,0.002435370628716349,0.018661630955117303,100,,0,0,1000,417687536,0.0
178,0.822,0.0006531190223761918,0.000988518143169359,0.0006531190223761918,100,,0,0,1000,1290239217,0.0
179,0.827,0.001090831005232662,1.1554649059775102e-07,0.001090831005232662,100,,0,0,1000,1616085243,0.0
180,0.934,7.061284890141906e-11,0.002535195215892627,7.061284890141906e-11,100,,0,0,1000,47259107,0.0
181,0.643,0.0019971963037406226,0.0010530311288329264,0.0019971963037406226,100,,0,0,1000,914447942,0.0
182,0.237,0.013803600106990555,0.017881094149793997,0.013803600106990555,100,,0,0,1000,1871798527,0.0
183,0.677,0.0013855253937423706,0.0002248701492261196,0.0013855253937423706,100,,0,0,1000,168628923,0.0
184,0.379,0.006782321584665407,0.009541554581433687,0.006782321584665407,100,,0,0,1000,1388926771,0.0
185,0.438,0.003412030132872834,0.006627120050639923,0.003412030132872834,100,,0,0,1000,760812298,0.0
186,0.895,0.0002667693934349513,0.009984742641204636,0.0002667693934349513,100,,0,0,1000,1931678383,0.0
187,0.695,0.002412943501312159,0.012406232006940465,0.002412943501312159,100,,0,0,1000,672815658,0.0
188,0.437,0.00713204302726933,0.0010684945199590512,0.00713204302726933,100,,0,0,1000,1235241491,0.0
189,0.815,0.00033899606510534586,0.010494387006802164,0.00033899606510534586,100,,0,0,1000,298894897,0.0
190,0.974,6.821021791236781e-05,0.002758898026239409,6.821021791236781e-05,100,,0,0,1000,2055613399,0.0
191,0.842,0.0009884739206462712,0.0014573715116429353,0.0009884739206462712,100,,0,0,1000,1279573029,0.0
192,0.398,0.006711155313781969,0.00769677457021245,0.006711155313781969,100,,0,0,1000,418240104,0.0
193,0.505,0.003673908216575872,0.006950956936861319,0.003673908216575872,100,,0,0,1000,993845577,0.0
194,0.071,0.02836310059818592,0.022874651866583773,0.02836310059818592,100,,0,0,1000,391434283,0.0
195,0.206,0.01088462721712069,0.004513059702421773,0.01088462721712069,100,,0,0,1000,1214915002,0.0
196,0.225,0.01248991610765271,0.00044941656941011043,0.01248991610765271,100,,0,0,1000,1943521344,0.0
197,0.212,0.011084971480115446,0.0010684945199590512,0.011084971480115446,100,,0,0,1000,687299420,0.0
198,0.999,0.0003255455724338052,2.0934745002976207e-05,0.0003255455724338052,100,,0,0,1000,1356741974,0.0
199,0.546,0.0028543301674484045,0.00024703733836484165,0.0028543301674484045,100,,0,0,1000,2141942839,0.0
200,0.227,0.001998451779870236,0.00024052660713669294,0.001998451779870236,500,,0,0,1000,1987094495,0.0
201,0.715,0.00019708154920117238,0.0006728664944608553,0.00019708154920117238,500,,0,0,1000,678307382,0.0
202,0.722,0.0002709873581682176,0.0012385764273100675,0.0002709873581682176,500,,0,0,1000,13467750,0.0
203,0.022,0.007976613907046293,0.0023718317138056166,0.007976613907046293,500,,0,0,1000,1492181559,0.0
204,0.665,0.00024412756676228664,6.57133439854185e-05,0.00024412756676228664,500,,0,0,1000,1962174692,0.0
205,0.712,0.00028062357826119655,0.0006746502036042434,0.00028062357826119655,500,,0,0,1000,1537561946,0.0
206,0.707,0.00020923376495485257,0.0011489330919806084,0.00020923376495485257,500,,0,0,1000,969950582,0.0
207,0.529,0.0004376801165816291,0.0014268583679811764,0.0004376801165816291,500,,0,0,1000,112975195,0.0
208,0.252,0.0020381052731990312,0.001699724598194674,0.0020381052731990312,500,,0,0,1000,2030309312,0.0
209,0.814,0.0001790124353758804,0.0017031684550689041,0.0001790124353758804,500,,0,0,1000,125548542,0.0
210,0.379,0.0012215352831597137,7.681617530774787e-05,0.0012215352831597137,500,,0,0,1000,243813787,0.0
211,0.505,0.0006705030340470319,0.0005120169530479224,0.0006705030340470319,500,,0,0,1000,477234878,0.0
212,0.414,0.001148158623471729,0.00026923499141762175,0.001148158623471729,500,,0,0,1000,1652019617,0.0
213,0.704,0.00022249326256384983,0.0006887796614526431,0.00022249326256384983,500,,0,0,1000,1725043488,0.0
214,0.936,4.527987060343186e-05,0.0037702567300944567,4.527987060343186e-05,500,,0,0,1000,799058926,0.0
215,0.001,0.019483321762090333,0.001393549166924024,0.019483321762090333,500,,0,0,1000,1736056610,0.0
216,0.457,0.0009242830703798388,0.006090514511965073,0.0009242830703798388,500,,0,0,1000,1157098618,0.0
217,0.383,0.0013979430750261645,0.003752672315274541,0.0013979430750261645,500,,0,0,1000,410387912,0.0
218,0.915,2.7181070085813275e-05,3.4655706893760296e-05,2.7181070085813275e-05,500,,0,0,1000,1478705244,0.0
219,0.283,0.0018540552582081427,0.00028989918970756534,0.0018540552582081427,500,,0,0,1000,1068938667,0.0
220,0.02,0.008018939114928458,0.003703473001357982,0.008018939114928458,500,,0,0,1000,2016747450,0.0
221,0.465,0.0008413294067554089,0.0004077288534098944,0.0008413294067554089,500,,0,0,1000,1040501257,0.0
