,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
163,0.335,0.010861836156105809,0.010861836156105809,0.0007901782342480604,100,0,0,0,1000,207565000
164,0.166,0.02013229416354323,0.02013229416354323,0.01885800040062774,100,0,0,0,1000,1306816430
165,0.702,0.0014882471251235208,0.0014882471251235208,0.009101267061887795,100,0,0,0,1000,901143153
166,0.101,0.02595172881132146,0.02595172881132146,6.546338279157592e-05,100,0,0,0,1000,1806904980
167,0.145,0.021596371344259735,0.021596371344259735,0.000473210597752874,100,0,0,0,1000,1821178177
168,0.534,0.003882144306022961,0.003882144306022961,0.0019379410265481815,100,0,0,0,1000,1654157772
169,0.484,0.0048433242046280744,0.0048433242046280744,0.039019770793621456,100,0,0,0,1000,160858905
170,0.533,0.004636325286971998,0.004636325286971998,0.00283511406891766,100,0,0,0,1000,1320129680
171,0.879,0.00026663311663488454,0.00026663311663488454,0.01235408042282245,100,0,0,0,1000,1128253970
172,0.713,0.0014626861862669926,0.0014626861862669926,2.1307802626454585e-05,100,0,0,0,1000,1403243158
173,0.418,0.006799509319339814,0.006799509319339814,0.010107080737182935,100,0,0,0,1000,123756764
174,0.507,0.004810685854478192,0.004810685854478192,0.008625890337918314,100,0,0,0,1000,2100794139
175,0.898,0.00022277944779003356,0.00022277944779003356,0.002632268104413376,100,0,0,0,1000,409471048
176,0.731,0.0011362707650171,0.0011362707650171,0.0006757771726452877,100,0,0,0,1000,834406432
177,0.343,0.009283605348376911,0.009283605348376911,0.0040004069541490364,100,0,0,0,1000,417687536
178,0.15,0.02108228773480314,0.02108228773480314,0.008678346424963877,100,0,0,0,1000,1290239217
179,0.558,0.003549886696443516,0.003549886696443516,0.003093259064100041,100,0,0,0,1000,1616085243
180,0.731,0.001050447048331793,0.001050447048331793,0.000476523570295008,100,0,0,0,1000,47259107
181,0.747,0.00124813113320843,0.00124813113320843,0.0022640735804271596,100,0,0,0,1000,914447942
182,0.218,0.014492434811647192,0.014492434811647192,0.009783308170977513,100,0,0,0,1000,1871798527
183,0.704,0.0014294427785971342,0.0014294427785971342,0.001998886866686314,100,0,0,0,1000,168628923
184,0.831,0.0004658622794965206,0.0004658622794965206,0.005896324640346869,100,0,0,0,1000,1388926771
185,0.417,0.006094012330021603,0.006094012330021603,0.014648195019746011,100,0,0,0,1000,760812298
186,0.983,4.643424644568128e-06,4.643424644568128e-06,0.0007583176738483377,100,0,0,0,1000,1931678383
187,0.487,0.005133192048371593,0.005133192048371593,0.00867177951931433,100,0,0,0,1000,672815658
188,0.711,0.001613045595615925,0.001613045595615925,0.001857607267228326,100,0,0,0,1000,1235241491
189,0.94,4.5066199687027186e-05,4.5066199687027186e-05,0.000854885113704251,100,0,0,0,1000,298894897
190,0.089,0.028133045782630983,0.028133045782630983,0.005775040677754746,100,0,0,0,1000,2055613399
191,0.368,0.008197279876170471,0.008197279876170471,0.001583864335619441,100,0,0,0,1000,1279573029
192,0.657,0.0016717724324396555,0.0016717724324396555,0.01583850113031616,100,0,0,0,1000,418240104
193,0.554,0.0036439241789648635,0.0036439241789648635,0.0004301236527226264,100,0,0,0,1000,993845577
194,0.733,0.0014661495822106962,0.0014661495822106962,0.01870615074540034,100,0,0,0,1000,391434283
195,0.845,0.00037824596585356307,0.00037824596585356307,0.002584686266519425,100,0,0,0,1000,1214915002
196,0.923,9.375196905980765e-05,9.375196905980765e-05,0.01477949911188929,100,0,0,0,1000,1943521344
197,0.896,0.00025751084510661215,0.00025751084510661215,0.005909895686704672,100,0,0,0,1000,687299420
198,0.582,0.0029941094500605114,0.0029941094500605114,0.0028971168320361877,100,0,0,0,1000,1356741974
199,0.429,0.0072687454768313176,0.0072687454768313176,0.0010071208928243874,100,0,0,0,1000,2141942839
200,0.955,7.953033967278422e-06,7.953033967278422e-06,0.0005128648392442646,500,0,0,0,1000,1987094495
201,0.352,0.0018844794159634803,0.0018844794159634803,0.0010725352015471684,500,0,0,0,1000,678307382
202,0.552,0.0007610769514865279,0.0007610769514865279,0.0034741389593295124,500,0,0,0,1000,13467750
203,0.957,6.12100286334627e-06,6.12100286334627e-06,0.004259689713882058,500,0,0,0,1000,1492181559
204,0.485,0.0010681058795750653,0.0010681058795750653,0.0026243679222846404,500,0,0,0,1000,1962174692
205,0.527,0.0007633761060314992,0.0007633761060314992,0.0029672816379475962,500,0,0,0,1000,1537561946
206,0.228,0.003233877420781295,0.003233877420781295,0.0035084868287120472,500,0,0,0,1000,969950582
207,0.053,0.006611496909832315,0.006611496909832315,0.002560067615869542,500,0,0,0,1000,112975195
208,0.658,0.00046431912059041736,0.00046431912059041736,0.004733877943829255,500,0,0,0,1000,2030309312
209,0.321,0.0021580763044076745,0.0021580763044076745,0.0006131611072362926,500,0,0,0,1000,125548542
210,0.351,0.001852006379688853,0.001852006379688853,0.0008495412276438788,500,0,0,0,1000,243813787
211,0.247,0.0028135525828755226,0.0028135525828755226,0.000367676658213142,500,0,0,0,1000,477234878
212,0.258,0.002481342417413379,0.002481342417413379,0.0014749584394454583,500,0,0,0,1000,1652019617
213,0.872,5.047745802477799e-05,5.047745802477799e-05,0.0002811077856488176,500,0,0,0,1000,1725043488
214,0.856,6.86433337178105e-05,6.86433337178105e-05,0.0002081162409057307,500,0,0,0,1000,799058926
215,0.595,0.0005249558196029902,0.0005249558196029902,0.0012066902242028105,500,0,0,0,1000,1736056610
216,0.032,0.008907062376935615,0.008907062376935615,0.0014424377378545587,500,0,0,0,1000,1157098618
217,0.335,0.0020751034148979164,0.0020751034148979164,0.0016764882695946626,500,0,0,0,1000,410387912
218,0.651,0.00038438088918424373,0.00038438088918424373,0.0001303789457490476,500,0,0,0,1000,1478705244
219,0.585,0.0006458997117797516,0.0006458997117797516,0.00023798949719709323,500,0,0,0,1000,1068938667
220,0.898,3.0074145614178427e-05,3.0074145614178427e-05,0.002106890360128618,500,0,0,0,1000,2016747450
