,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
198,0.536,0.00384224757484007,0.00384224757484007,0.0010952792021349908,100,0,0,0,1000,1356741974
199,0.01,0.07092180859471743,0.07092180859471743,0.00039343875289916535,100,0,0,0,1000,2141942839
200,0.707,0.00027120162477163427,0.00027120162477163427,0.00012093546107803181,500,0,0,0,1000,1987094495
201,0.727,0.000216517933213433,0.000216517933213433,2.097755640434667e-05,500,0,0,0,1000,678307382
202,0.786,0.00017210137080272964,0.00017210137080272964,0.0009342031500148398,500,0,0,0,1000,13467750
203,0.408,0.0013577249868093138,0.0013577249868093138,0.011383895566939087,500,0,0,0,1000,1492181559
204,0.577,0.0006491252945726079,0.0006491252945726079,1.5665362327026038e-06,500,0,0,0,1000,1962174692
205,0.244,0.0026814860795133805,0.0026814860795133805,0.00030173760522906945,500,0,0,0,1000,1537561946
206,0.537,0.0007565968012221695,0.0007565968012221695,0.0004088755621732798,500,0,0,0,1000,969950582
207,0.499,0.0008725032083252547,0.0008725032083252547,0.0015441515767045495,500,0,0,0,1000,112975195
208,0.887,4.460661229490268e-05,4.460661229490268e-05,0.003766037502217427,500,0,0,0,1000,2030309312
209,0.08,0.006554419144739975,0.006554419144739975,0.001331779040254428,500,0,0,0,1000,125548542
210,0.463,0.0011171130976478309,0.0011171130976478309,2.059418247386975e-05,500,0,0,0,1000,243813787
211,0.444,0.0011649665463175757,0.0011649665463175757,0.0016065688301843935,500,0,0,0,1000,477234878
212,0.993,3.3792317011678425e-07,3.3792317011678425e-07,0.0014547530964958396,500,0,0,0,1000,1652019617
213,0.983,6.011160739165329e-07,6.011160739165329e-07,0.000128845306441624,500,0,0,0,1000,1725043488
214,0.885,4.368618834286757e-05,4.368618834286757e-05,0.00013646600550727437,500,0,0,0,1000,799058926
215,0.176,0.0034119453085021956,0.0034119453085021956,0.0005802472256083005,500,0,0,0,1000,1736056610
216,0.063,0.006797960498480722,0.006797960498480722,0.0006975059499851623,500,0,0,0,1000,1157098618
217,0.68,0.0002932448397436524,0.0002932448397436524,0.0025551978905338823,500,0,0,0,1000,410387912
218,0.859,8.170355330237043e-05,8.170355330237043e-05,0.0002870475184978132,500,0,0,0,1000,1478705244
219,0.74,0.00019372270904739324,0.00019372270904739324,2.4649546902645493e-05,500,0,0,0,1000,1068938667
220,1.0,2.3604071472551447e-09,2.3604071472551447e-09,0.002731704278560801,500,0,0,0,1000,2016747450
221,0.434,0.001136127730613465,0.001136127730613465,0.0023346547208125557,500,0,0,0,1000,1040501257
222,0.662,0.00033422817468557205,0.00033422817468557205,0.0008118808661562245,500,0,0,0,1000,565550551
223,0.192,0.0037272878582813936,0.0037272878582813936,0.005190119099462545,500,0,0,0,1000,1139690804
224,0.244,0.002482108817744961,0.002482108817744961,0.0004637302802516952,500,0,0,0,1000,627156227
225,0.879,6.0290276066475805e-05,6.0290276066475805e-05,0.0001477080479939719,500,0,0,0,1000,316074790
226,0.598,0.0005245833181408568,0.0005245833181408568,0.0007768244090544169,500,0,0,0,1000,1471331399
227,0.601,0.0005057614711954537,0.0005057614711954537,9.515971717026004e-05,500,0,0,0,1000,2086486974
228,0.555,0.0006413916378726034,0.0006413916378726034,0.0019369344517367645,500,0,0,0,1000,472091933
229,0.308,0.001973071692812342,0.001973071692812342,2.682144184687888e-05,500,0,0,0,1000,155353731
230,0.603,0.0005239804363233806,0.0005239804363233806,0.0001607563102733222,500,0,0,0,1000,483564986
231,0.87,3.817391238791456e-05,3.817391238791456e-05,6.851442794263587e-07,500,0,0,0,1000,817451988
232,0.173,0.0036664843245974056,0.0036664843245974056,2.7326590613942775e-05,500,0,0,0,1000,867151058
233,0.262,0.0027194410451256874,0.0027194410451256874,0.00018508387248924554,500,0,0,0,1000,1468069384
234,0.224,0.0032505289465181923,0.0032505289465181923,0.0027373721955927985,500,0,0,0,1000,251087621
235,0.176,0.00367624579567511,0.00367624579567511,6.416704154625722e-05,500,0,0,0,1000,1182526639
236,0.827,8.28919843897059e-05,8.28919843897059e-05,2.3083879814018482e-06,500,0,0,0,1000,695477852
237,0.514,0.0007848057755757283,0.0007848057755757283,1.5257500318663267e-05,500,0,0,0,1000,843009247
238,0.077,0.006204075465267606,0.006204075465267606,2.752195329414197e-05,500,0,0,0,1000,2029367932
239,0.648,0.0003516927399451078,0.0003516927399451078,0.0012795528521841115,500,0,0,0,1000,609764127
240,0.193,0.003616140251386689,0.003616140251386689,0.003150155769668557,500,0,0,0,1000,1876278600
241,0.981,2.5330339494773212e-06,2.5330339494773212e-06,0.00924320434492439,500,0,0,0,1000,1009486793
242,0.333,0.0019712821186967755,0.0019712821186967755,0.00024154674669632387,500,0,0,0,1000,2011300680
243,0.004,0.015831869321527418,0.015831869321527418,0.006131970015063935,500,0,0,0,1000,1939166233
244,0.234,0.0029514910435638197,0.0029514910435638197,0.00287367639160173,500,0,0,0,1000,663377871
245,0.368,0.001487495466986911,0.001487495466986911,0.0004458695044472091,500,0,0,0,1000,1581372366
246,0.0,0.02163334677120307,0.02163334677120307,0.0008474350320045576,500,0,0,0,1000,617659245
247,0.624,0.0005688325873010621,0.0005688325873010621,0.0014796859907983176,500,0,0,0,1000,1394034251
248,0.944,1.3117523369445044e-05,1.3117523369445044e-05,0.002632601555650149,500,0,0,0,1000,637645367
249,0.344,0.0017855451198258625,0.0017855451198258625,0.002666623159967459,500,0,0,0,1000,1425822073
250,0.517,0.0008537597804929871,0.0008537597804929871,0.005162904606259768,500,0,0,0,1000,2100921707
251,0.971,2.4405852513080845e-06,2.4405852513080845e-06,0.0020931812856965905,500,0,0,0,1000,1549068715
252,0.323,0.0017590630870516503,0.0017590630870516503,2.8802932280799766e-06,500,0,0,0,1000,1116373564
253,0.054,0.008047959227939898,0.008047959227939898,0.004057132328366887,500,0,0,0,1000,651853129
254,0.769,0.0002058570942403585,0.0002058570942403585,0.00030182841853577876,500,0,0,0,1000,470892203
255,0.498,0.0008585472592314229,0.0008585472592314229,0.006557087422908823,500,0,0,0,1000,1698277980
256,0.09,0.0057660758708040615,0.0057660758708040615,0.0071677256875904575,500,0,0,0,1000,1630055221
257,0.643,0.0004602959203364624,0.0004602959203364624,6.378820289588201e-05,500,0,0,0,1000,1357411248
258,0.212,0.0032500295572801233,0.0032500295572801233,1.3952248074359904e-05,500,0,0,0,1000,1456714463
259,0.397,0.0014891818559756701,0.0014891818559756701,0.0060511087941473585,500,0,0,0,1000,1580137769
260,0.795,0.00010706270360839506,0.00010706270360839506,0.002909275810701463,500,0,0,0,1000,16337649
261,0.731,0.0002095461655092676,0.0002095461655092676,0.008543587802759756,500,0,0,0,1000,1906065605
262,0.941,8.086801511876677e-06,8.086801511876677e-06,0.001755839625952663,500,0,0,0,1000,1997411089
263,0.28,0.0024948027723208427,0.0024948027723208427,0.0022868873032425756,500,0,0,0,1000,1325791341
264,0.826,9.284366097287746e-05,9.284366097287746e-05,0.0010248424947916178,500,0,0,0,1000,336621442
265,0.531,0.0008023482443999586,0.0008023482443999586,0.001154911955147829,500,0,0,0,1000,671007817
266,0.875,3.7101986477706626e-05,3.7101986477706626e-05,0.0001618830251757488,500,0,0,0,1000,747075703
267,0.08,0.006441962449926022,0.006441962449926022,1.5613965625018525e-05,500,0,0,0,1000,739777774
268,0.874,4.261728771804965e-05,4.261728771804965e-05,0.004230503029713745,500,0,0,0,1000,1048847344
269,0.954,8.074637506149085e-06,8.074637506149085e-06,0.0008823333133804055,500,0,0,0,1000,273392220
