,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
175,0.61,0.002198421849246052,0.002476687789080519,0.002198421849246052,100,,0,0,1000,409471048,0.0
176,0.738,0.001112024579662387,0.006479997604727618,0.001112024579662387,100,,0,0,1000,834406432,0.0
177,0.828,0.00036392561158563914,0.0006626856108731944,0.00036392561158563914,100,,0,0,1000,417687536,0.0
178,0.255,0.01428907805292813,0.00027656011843156763,0.01428907805292813,100,,0,0,1000,1290239217,0.0
179,0.899,0.00020449198449578825,0.01687827332592092,0.00020449198449578825,100,,0,0,1000,1616085243,0.0
180,0.453,0.0057823390737455635,0.0022934420484108293,0.0057823390737455635,100,,0,0,1000,47259107,0.0
181,0.994,5.613699719335316e-07,0.026732712183166158,5.613699719335316e-07,100,,0,0,1000,914447942,0.0
182,0.191,0.01824701066617672,0.041830965777935464,0.01824701066617672,100,,0,0,1000,1871798527,0.0
183,0.801,0.0006755159590263204,0.005751454016389121,0.0006755159590263204,100,,0,0,1000,168628923,0.0
184,0.864,0.00029190138801777195,0.0025551251870711534,0.00029190138801777195,100,,0,0,1000,1388926771,0.0
185,0.139,0.022900402241228742,0.03571065725384204,0.022900402241228742,100,,0,0,1000,760812298,0.0
186,0.64,0.0023143770332652155,0.0052355307520282465,0.0023143770332652155,100,,0,0,1000,1931678383,0.0
187,0.679,0.0019644279593391332,0.0024962337969214677,0.0019644279593391332,100,,0,0,1000,672815658,0.0
188,0.895,0.0001348576906595974,0.02242936467850186,0.0001348576906595974,100,,0,0,1000,1235241491,0.0
189,0.791,0.0007012994701721452,0.0042900480362648725,0.0007012994701721452,100,,0,0,1000,298894897,0.0
190,0.365,0.007976526190867054,0.00022578157097463922,0.007976526190867054,100,,0,0,1000,2055613399,0.0
191,0.847,0.0002978096448455019,0.007102858664631755,0.0002978096448455019,100,,0,0,1000,1279573029,0.0
192,0.13,0.024664662719144387,0.0003945456981432033,0.024664662719144387,100,,0,0,1000,418240104,0.0
193,0.918,9.110022712307117e-05,0.0031963290647149777,9.110022712307117e-05,100,,0,0,1000,993845577,0.0
194,0.16,0.01977675337685105,0.005840696470605707,0.01977675337685105,100,,0,0,1000,391434283,0.0
195,0.81,0.0006639678523903863,0.0003532676410311074,0.0006639678523903863,100,,0,0,1000,1214915002,0.0
196,0.248,0.014363192058570251,0.00437573089799984,0.014363192058570251,100,,0,0,1000,1943521344,0.0
197,0.934,9.175451052983344e-05,2.9229004724949674e-05,9.175451052983344e-05,100,,0,0,1000,687299420,0.0
198,0.548,0.003774502221454393,0.004897216197620582,0.003774502221454393,100,,0,0,1000,1356741974,0.0
199,0.808,0.0005535320315494583,0.05132070532219756,0.0005535320315494583,100,,0,0,1000,2141942839,0.0
200,0.52,0.0009360951467158404,0.0010088654648236829,0.0009360951467158404,500,,0,0,1000,1987094495,0.0
201,0.84,8.606365417679693e-05,0.00073683066246493,8.606365417679693e-05,500,,0,0,1000,678307382,0.0
202,0.284,0.0024341533381485956,0.0006047552980644387,0.0024341533381485956,500,,0,0,1000,13467750,0.0
203,0.047,0.008347562843019903,0.003009453891368403,0.008347562843019903,500,,0,0,1000,1492181559,0.0
204,0.839,7.91228369048405e-05,0.00121499887938929,7.91228369048405e-05,500,,0,0,1000,1962174692,0.0
205,0.457,0.0010925378950089847,0.0037502918562419807,0.0010925378950089847,500,,0,0,1000,1537561946,0.0
206,0.379,0.001503004030873868,0.0011187816065202545,0.001503004030873868,500,,0,0,1000,969950582,0.0
207,0.201,0.0031162076425033233,0.0011955436904160525,0.0031162076425033233,500,,0,0,1000,112975195,0.0
208,0.1,0.005779466015380196,0.000654034530199611,0.005779466015380196,500,,0,0,1000,2030309312,0.0
209,0.88,4.650036630343326e-05,0.006748491258614397,4.650036630343326e-05,500,,0,0,1000,125548542,0.0
